approach,t,mean,q25,q75
B_direct,2.7960000000000003,0.4369868646507412,0.4369868646507412,0.4369868646507412
B_direct,2.8000000000000003,0.4449168271222021,0.4449168271222021,0.4449168271222021
B_direct,2.8040000000000003,0.4528558944226092,0.4528558944226092,0.4528558944226092
B_direct,2.8080000000000003,0.4608026624072705,0.4608026624072705,0.4608026624072705
B_direct,2.8120000000000003,0.4687553574687119,0.4687553574687119,0.4687553574687119
B_direct,2.816,0.47671184034341063,0.47671184034341063,0.47671184034341063
B_direct,2.82,0.48466963780101463,0.48466963780101463,0.48466963780101463
B_direct,2.824,0.49262590884940566,0.49262590884940566,0.49262590884940566
B_direct,2.828,0.5005773239463986,0.5005773239463986,0.5005773239463986
B_direct,2.832,0.5085199080518764,0.5085199080518764,0.5085199080518764
B_direct,2.836,0.5164489241828566,0.5164489241828566,0.5164489241828566
B_direct,2.84,0.524358853144398,0.524358853144398,0.524358853144398
B_direct,2.844,0.5322434827070281,0.5322434827070281,0.5322434827070281
B_direct,2.848,0.5400960809773236,0.5400960809773236,0.5400960809773236
B_direct,2.852,0.5479096070992898,0.5479096070992898,0.5479096070992898
B_direct,2.856,0.5556769105658682,0.5556769105658682,0.5556769105658682
B_direct,2.86,0.5633908844961294,0.5633908844961294,0.5633908844961294
B_direct,2.864,0.5710445600789591,0.5710445600789591,0.5710445600789591
B_direct,2.868,0.5786311502456715,0.5786311502456715,0.5786311502456715
B_direct,2.872,0.5861440646077067,0.5861440646077067,0.5861440646077067
B_direct,2.876,0.5935769224846444,0.5935769224846444,0.5935769224846444
B_direct,2.88,0.6009235865730608,0.6009235865730608,0.6009235865730608
B_direct,2.884,0.6081782280365652,0.6081782280365652,0.6081782280365652
B_direct,2.888,0.6153354179264813,0.6153354179264813,0.6153354179264813
B_direct,2.892,0.6223902255313128,0.6223902255313128,0.6223902255313128
B_direct,2.896,0.6293382975696182,0.6293382975696182,0.6293382975696182
B_direct,2.9,0.6361758959520173,0.6361758959520173,0.6361758959520173
B_direct,2.904,0.6428998842351559,0.6428998842351559,0.6428998842351559
B_direct,2.908,0.6495076692799701,0.6495076692799701,0.6495076692799701
B_direct,2.912,0.655997120865287,0.655997120865287,0.655997120865287
B_direct,2.916,0.6623665073576681,0.6623665073576681,0.6623665073576681
B_direct,2.92,0.6686145163473833,0.6686145163473833,0.6686145163473833
B_direct,2.924,0.6747406493514038,0.6747406493514038,0.6747406493514038
B_direct,2.928,0.6807489867110046,0.6807489867110046,0.6807489867110046
B_direct,2.932,0.6866515649902493,0.6866515649902493,0.6866515649902493
B_direct,2.936,0.6924375209113272,0.6924375209113272,0.6924375209113272
B_direct,2.94,0.698101506354306,0.698101506354306,0.698101506354306
B_direct,2.944,0.703643321374255,0.703643321374255,0.703643321374255
B_direct,2.948,0.709063553595922,0.709063553595922,0.709063553595922
B_direct,2.952,0.7143631348100514,0.7143631348100514,0.7143631348100514
B_direct,2.956,0.7195438052930622,0.7195438052930622,0.7195438052930622
B_direct,2.96,0.7246121587068,0.7246121587068,0.7246121587068
B_direct,2.964,0.7295815483700868,0.7295815483700868,0.7295815483700868
B_direct,2.968,0.7344422307360458,0.7344422307360458,0.7344422307360458
B_direct,2.972,0.739187813725987,0.739187813725987,0.739187813725987
B_direct,2.976,0.7438179602924772,0.7438179602924772,0.7438179602924772
B_direct,2.98,0.74833322616624,0.74833322616624,0.74833322616624
B_direct,2.984,0.7527342473473967,0.7527342473473967,0.7527342473473967
B_direct,2.988,0.7570215649224403,0.7570215649224403,0.7570215649224403
B_direct,2.992,0.7611955874324374,0.7611955874324374,0.7611955874324374
B_direct,2.996,0.7652565874041717,0.7652565874041717,0.7652565874041717
B_direct,3.0,0.7692046847870588,0.7692046847870588,0.7692046847870588
B_direct,3.004,0.7730398017833326,0.7730398017833326,0.7730398017833326
B_direct,3.008,0.7767615990928805,0.7767615990928805,0.7767615990928805
B_direct,3.012,0.7803694159026702,0.7803694159026702,0.7803694159026702
B_direct,3.016,0.7838622355274951,0.7838622355274951,0.7838622355274951
B_direct,3.02,0.7872386915988333,0.7872386915988333,0.7872386915988333
B_direct,3.024,0.7904971313038807,0.7904971313038807,0.7904971313038807
B_direct,3.028,0.7936364594012187,0.7936364594012187,0.7936364594012187
B_direct,3.032,0.7966867070595397,0.7966867070595397,0.7966867070595397
B_direct,3.036,0.799617897643455,0.799617897643455,0.799617897643455
B_direct,3.04,0.8024222084380247,0.8024222084380247,0.8024222084380247
B_direct,3.044,0.8050973944301341,0.8050973944301341,0.8050973944301341
B_direct,3.048,0.8076415546390485,0.8076415546390485,0.8076415546390485
B_direct,3.052,0.8100532297768821,0.8100532297768821,0.8100532297768821
B_direct,3.056,0.8123315489278937,0.8123315489278937,0.8123315489278937
B_direct,3.06,0.8144763919095348,0.8144763919095348,0.8144763919095348
B_direct,3.064,0.816488533179417,0.816488533179417,0.816488533179417
B_direct,3.068,0.8183697068980098,0.8183697068980098,0.8183697068980098
B_direct,3.072,0.8201225327717998,0.8201225327717998,0.8201225327717998
B_direct,3.076,0.8217503079524958,0.8217503079524958,0.8217503079524958
B_direct,3.08,0.8232567755176653,0.8232567755176653,0.8232567755176653
B_direct,3.084,0.8246460144917295,0.8246460144917295,0.8246460144917295
B_direct,3.088,0.8259225085049697,0.8259225085049697,0.8259225085049697
B_direct,3.092,0.8270913398405609,0.8270913398405609,0.8270913398405609
B_direct,3.096,0.8281584241565649,0.8281584241565649,0.8281584241565649
B_direct,3.1,0.8291307440591982,0.8291307440591982,0.8291307440591982
B_direct,3.104,0.8300166278243711,0.8300166278243711,0.8300166278243711
B_direct,3.108,0.8308259082181694,0.8308259082181694,0.8308259082181694
B_direct,3.112,0.8315675385972441,0.8315675385972441,0.8315675385972441
B_direct,3.116,0.8322443102306458,0.8322443102306458,0.8322443102306458
B_direct,3.12,0.8328549708752121,0.8328549708752121,0.8328549708752121
B_direct,3.124,0.8333985563022491,0.8333985563022491,0.8333985563022491
B_direct,3.128,0.833874875982298,0.833874875982298,0.833874875982298
B_direct,3.132,0.8342844064564472,0.8342844064564472,0.8342844064564472
B_direct,3.136,0.8346283785884744,0.8346283785884744,0.8346283785884744
B_direct,3.14,0.834908760042046,0.834908760042046,0.834908760042046
B_direct,3.144,0.8351280229444809,0.8351280229444809,0.8351280229444809
B_direct,3.148,0.8352888157164673,0.8352888157164673,0.8352888157164673
B_direct,3.152,0.8353937233547766,0.8353937233547766,0.8353937233547766
B_direct,3.156,0.8354451977092673,0.8354451977092673,0.8354451977092673
B_direct,3.16,0.8354456091286284,0.8354456091286284,0.8354456091286284
B_direct,3.164,0.8353973346996432,0.8353973346996432,0.8353973346996432
B_direct,3.168,0.835302834830386,0.835302834830386,0.835302834830386
B_direct,3.172,0.8351647094967236,0.8351647094967236,0.8351647094967236
B_direct,3.176,0.8349857422476159,0.8349857422476159,0.8349857422476159
B_direct,3.18,0.8347689418660906,0.8347689418660906,0.8347689418660906
B_direct,3.184,0.8345175896889246,0.8345175896889246,0.8345175896889246
B_direct,3.188,0.8342353005699094,0.8342353005699094,0.8342353005699094
B_direct,3.192,0.8339261085327987,0.8339261085327987,0.8339261085327987
B_direct,3.196,0.8335945923479751,0.8335945923479751,0.8335945923479751
B_direct,3.2,0.833246056076538,0.833246056076538,0.833246056076538
B_direct,3.204,0.8328867662375872,0.8328867662375872,0.8328867662375872
B_direct,3.208,0.8325242120046996,0.8325242120046996,0.8325242120046996
B_direct,3.212,0.8321672991396986,0.8321672991396986,0.8321672991396986
B_direct,3.216,0.8318263448131941,0.8318263448131941,0.8318263448131941
B_direct,3.22,0.8315127860403841,0.8315127860403841,0.8315127860403841
B_direct,3.224,0.8312386865213984,0.8312386865213984,0.8312386865213984
B_direct,3.228,0.8310162525610287,0.8310162525610287,0.8310162525610287
B_direct,3.232,0.8308574212440252,0.8308574212440252,0.8308574212440252
B_direct,3.236,0.8307733376707869,0.8307733376707869,0.8307733376707869
B_direct,3.24,0.8307735505068731,0.8307735505068731,0.8307735505068731
B_direct,3.244,0.8308649991422028,0.8308649991422028,0.8308649991422028
B_direct,3.248,0.8310510817476127,0.8310510817476127,0.8310510817476127
B_direct,3.2520000000000002,0.8313311366547786,0.8313311366547786,0.8313311366547786
B_direct,3.2560000000000002,0.8317005348085681,0.8317005348085681,0.8317005348085681
B_direct,3.2600000000000002,0.8321513522668139,0.8321513522668139,0.8321513522668139
B_direct,3.2640000000000002,0.8326733989228607,0.8326733989228607,0.8326733989228607
B_direct,3.2680000000000002,0.8332553161381753,0.8332553161381753,0.8332553161381753
B_direct,3.2720000000000002,0.8338855190947315,0.8338855190947315,0.8338855190947315
B_direct,3.2760000000000002,0.8345528778877258,0.8345528778877258,0.8345528778877258
B_direct,3.2800000000000002,0.8352471340275827,0.8352471340275827,0.8352471340275827
B_direct,3.2840000000000003,0.8359591057744463,0.8359591057744463,0.8359591057744463
B_direct,3.2880000000000003,0.8366807512078399,0.8366807512078399,0.8366807512078399
B_direct,3.2920000000000003,0.8374051497934717,0.8374051497934717,0.8374051497934717
B_direct,3.2960000000000003,0.838126446898843,0.838126446898843,0.838126446898843
B_direct,3.3000000000000003,0.8388397899577841,0.8388397899577841,0.8388397899577841
B_direct,3.3040000000000003,0.8395412730581168,0.8395412730581168,0.8395412730581168
B_direct,3.3080000000000003,0.8402278989194659,0.8402278989194659,0.8402278989194659
B_direct,3.3120000000000003,0.8408975626871873,0.8408975626871873,0.8408975626871873
B_direct,3.3160000000000003,0.8415490596347576,0.8415490596347576,0.8415490596347576
B_direct,3.3200000000000003,0.8421821178199819,0.8421821178199819,0.8421821178199819
B_direct,3.3240000000000003,0.8427974562410739,0.8427974562410739,0.8427974562410739
B_direct,3.3280000000000003,0.8433968684474908,0.8433968684474908,0.8433968684474908
B_direct,3.332,0.8439833302114623,0.8439833302114623,0.8439833302114623
B_direct,3.336,0.8445611269386056,0.8445611269386056,0.8445611269386056
B_direct,3.34,0.8451359909307176,0.8451359909307176,0.8451359909307176
B_direct,3.344,0.8457152291862595,0.8457152291862595,0.8457152291862595
B_direct,3.348,0.8463078082091828,0.8463078082091828,0.8463078082091828
B_direct,3.352,0.8469243439072255,0.8469243439072255,0.8469243439072255
B_direct,3.356,0.8475769265946294,0.8475769265946294,0.8475769265946294
B_direct,3.36,0.8482787047232373,0.8482787047232373,0.8482787047232373
B_direct,3.364,0.8490431752272668,0.8490431752272668,0.8490431752272668
B_direct,3.368,0.8498832024306042,0.8498832024306042,0.8498832024306042
B_direct,3.372,0.850809910145046,0.850809910145046,0.850809910145046
B_direct,3.376,0.8518317173120391,0.8518317173120391,0.8518317173120391
B_direct,3.38,0.8529538310882259,0.8529538310882259,0.8529538310882259
B_direct,3.384,0.854178407097734,0.854178407097734,0.854178407097734
B_direct,3.388,0.855505363370294,0.855505363370294,0.855505363370294
B_direct,3.392,0.856933613423586,0.856933613423586,0.856933613423586
B_direct,3.396,0.8584623805768216,0.8584623805768216,0.8584623805768216
B_direct,3.4,0.8600922901449071,0.8600922901449071,0.8600922901449071
B_direct,3.404,0.8618260444582571,0.8618260444582571,0.8618260444582571
B_direct,3.408,0.8636685951964687,0.8636685951964687,0.8636685951964687
B_direct,3.412,0.8656268113023428,0.8656268113023428,0.8656268113023428
B_direct,3.416,0.8677087158956427,0.8677087158956427,0.8677087158956427
B_direct,3.42,0.869922457407651,0.869922457407651,0.869922457407651
B_direct,3.424,0.8722752809506578,0.8722752809506578,0.8722752809506578
B_direct,3.428,0.8747728189428307,0.8747728189428307,0.8747728189428307
B_direct,3.432,0.8774189550677342,0.8774189550677342,0.8774189550677342
B_direct,3.436,0.8802163222095972,0.8802163222095972,0.8802163222095972
B_direct,3.44,0.8831672563230644,0.8831672563230644,0.8831672563230644
B_direct,3.444,0.8862748618106325,0.8862748618106325,0.8862748618106325
B_direct,3.448,0.8895438087356036,0.8895438087356036,0.8895438087356036
B_direct,3.452,0.8929805583478518,0.8929805583478518,0.8929805583478518
B_direct,3.456,0.8965928624619031,0.8965928624619031,0.8965928624619031
B_direct,3.46,0.900388595113989,0.900388595113989,0.900388595113989
B_direct,3.464,0.9043742412025416,0.9043742412025416,0.9043742412025416
B_direct,3.468,0.9085535984153618,0.9085535984153618,0.9085535984153618
B_direct,3.472,0.9129272757586409,0.9129272757586409,0.9129272757586409
B_direct,3.476,0.9174932886334985,0.9174932886334985,0.9174932886334985
B_direct,3.48,0.9222485779258747,0.9222485779258747,0.9222485779258747
B_direct,3.484,0.9271908985643472,0.9271908985643472,0.9271908985643472
B_direct,3.488,0.9323203998205628,0.9323203998205628,0.9323203998205628
B_direct,3.492,0.9376403012656601,0.9376403012656601,0.9376403012656601
B_direct,3.496,0.9431563353207084,0.9431563353207084,0.9431563353207084
B_direct,3.5,0.9488752434626246,0.9488752434626246,0.9488752434626246
B_direct,3.504,0.9548031398404039,0.9548031398404039,0.9548031398404039
B_direct,3.508,0.9609442186476331,0.9609442186476331,0.9609442186476331
B_direct,3.512,0.9672998904779124,0.9672998904779124,0.9672998904779124
B_direct,3.516,0.9738685100639893,0.9738685100639893,0.9738685100639893
B_direct,3.52,0.9806456502544918,0.9806456502544918,0.9806456502544918
B_direct,3.524,0.9876244721578112,0.9876244721578112,0.9876244721578112
B_direct,3.528,0.9947956966942495,0.9947956966942495,0.9947956966942495
B_direct,3.532,1.0021470732476119,1.0021470732476119,1.0021470732476119
B_direct,3.536,1.0096627362776263,1.0096627362776263,1.0096627362776263
B_direct,3.54,1.0173230585188144,1.0173230585188144,1.0173230585188144
B_direct,3.544,1.0251053913723416,1.0251053913723416,1.0251053913723416
B_direct,3.548,1.0329856009511942,1.0329856009511942,1.0329856009511942
B_direct,3.552,1.0409399264155703,1.0409399264155703,1.0409399264155703
B_direct,3.556,1.048946647762547,1.048946647762547,1.048946647762547
B_direct,3.56,1.0569872783274312,1.0569872783274312,1.0569872783274312
B_direct,3.564,1.0650472525690842,1.0650472525690842,1.0650472525690842
B_direct,3.568,1.0731162130017056,1.0731162130017056,1.0731162130017056
B_direct,3.572,1.0811880078357738,1.0811880078357738,1.0811880078357738
B_direct,3.576,1.0892604481296155,1.0892604481296155,1.0892604481296155
B_direct,3.58,1.0973347903971737,1.0973347903971737,1.0973347903971737
B_direct,3.584,1.1054148472789722,1.1054148472789722,1.1054148472789722
B_direct,3.588,1.1135056290626006,1.1135056290626006,1.1135056290626006
B_direct,3.592,1.1216115297809122,1.1216115297809122,1.1216115297809122
B_direct,3.596,1.129734301088893,1.129734301088893,1.129734301088893
B_direct,3.6,1.1378713060400547,1.1378713060400547,1.1378713060400547
B_direct,3.604,1.1460146116522099,1.1460146116522099,1.1460146116522099
B_direct,3.608,1.1541512242454617,1.1541512242454617,1.1541512242454617
B_direct,3.612,1.162264312312379,1.162264312312379,1.162264312312379
B_direct,3.616,1.1703349115111843,1.1703349115111843,1.1703349115111843
B_direct,3.62,1.1783435711999384,1.1783435711999384,1.1783435711999384
B_direct,3.624,1.1862716124992898,1.1862716124992898,1.1862716124992898
B_direct,3.628,1.1941019185332196,1.1941019185332196,1.1941019185332196
B_direct,3.632,1.2018193318544361,1.2018193318544361,1.2018193318544361
B_direct,3.636,1.2094107768966675,1.2094107768966675,1.2094107768966675
B_direct,3.64,1.2168651948369027,1.2168651948369027,1.2168651948369027
B_direct,3.644,1.2241733066720868,1.2241733066720868,1.2241733066720868
B_direct,3.648,1.2313271729941677,1.2313271729941677,1.2313271729941677
B_direct,3.652,1.2383196709308766,1.2383196709308766,1.2383196709308766
B_direct,3.656,1.2451442801660781,1.2451442801660781,1.2451442801660781
B_direct,3.66,1.2517953157193793,1.2517953157193793,1.2517953157193793
B_direct,3.664,1.2582681922538168,1.2582681922538168,1.2582681922538168
B_direct,3.668,1.2645594128823274,1.2645594128823274,1.2645594128823274
B_direct,3.672,1.2706663734705563,1.2706663734705563,1.2706663734705563
B_direct,3.676,1.2765871631896701,1.2765871631896701,1.2765871631896701
B_direct,3.68,1.282320444314454,1.282320444314454,1.282320444314454
B_direct,3.684,1.2878654104133942,1.2878654104133942,1.2878654104133942
B_direct,3.688,1.2932217952971832,1.2932217952971832,1.2932217952971832
B_direct,3.692,1.2983899109121264,1.2983899109121264,1.2983899109121264
B_direct,3.696,1.3033707048244998,1.3033707048244998,1.3033707048244998
B_direct,3.7,1.308165836643537,1.308165836643537,1.308165836643537
B_direct,3.704,1.3127777771337157,1.3127777771337157,1.3127777771337157
B_direct,3.708,1.317209935765425,1.317209935765425,1.317209935765425
B_direct,3.712,1.3214668233855058,1.3214668233855058,1.3214668233855058
B_direct,3.716,1.32555425692872,1.32555425692872,1.32555425692872
B_direct,3.72,1.3294796121899692,1.3294796121899692,1.3294796121899692
B_direct,3.724,1.3332521273498703,1.3332521273498703,1.3332521273498703
B_direct,3.728,1.3368832518388623,1.3368832518388623,1.3368832518388623
B_direct,3.732,1.3403870185929945,1.3403870185929945,1.3403870185929945
B_direct,3.736,1.3437803882936994,1.3437803882936994,1.3437803882936994
B_direct,3.74,1.3470834689460696,1.3470834689460696,1.3470834689460696
B_direct,3.744,1.3503194587883138,1.3503194587883138,1.3503194587883138
B_direct,3.748,1.3535141211592712,1.3535141211592712,1.3535141211592712
B_direct,3.7520000000000002,1.3566946320243467,1.3566946320243467,1.3566946320243467
B_direct,3.7560000000000002,1.3598878082203378,1.3598878082203378,1.3598878082203378
B_direct,3.7600000000000002,1.363118019687254,1.363118019687254,1.363118019687254
B_direct,3.7640000000000002,1.3664053402120655,1.3664053402120655,1.3664053402120655
B_direct,3.7680000000000002,1.3697644272388623,1.3697644272388623,1.3697644272388623
B_direct,3.7720000000000002,1.3732041778681592,1.3732041778681592,1.3732041778681592
B_direct,3.7760000000000002,1.3767277420839903,1.3767277420839903,1.3767277420839903
B_direct,3.7800000000000002,1.3803324577241716,1.3803324577241716,1.3803324577241716
B_direct,3.7840000000000003,1.3840097343484503,1.3840097343484503,1.3840097343484503
B_direct,3.7880000000000003,1.3877453611050643,1.3877453611050643,1.3877453611050643
B_direct,3.7920000000000003,1.391520666930058,1.391520666930058,1.391520666930058
B_direct,3.7960000000000003,1.395314474181244,1.395314474181244,1.395314474181244
B_direct,3.8000000000000003,1.39910533997444,1.39910533997444,1.39910533997444
B_direct,3.8040000000000003,1.4028735209543337,1.4028735209543337,1.4028735209543337
B_direct,3.8080000000000003,1.4066023534019756,1.4066023534019756,1.4066023534019756
B_direct,3.8120000000000003,1.410279037528472,1.410279037528472,1.410279037528472
B_direct,3.8160000000000003,1.413894979648774,1.413894979648774,1.413894979648774
B_direct,3.8200000000000003,1.4174458678227726,1.4174458678227726,1.4174458678227726
B_direct,3.8240000000000003,1.4209315941740042,1.4209315941740042,1.4209315941740042
B_direct,3.8280000000000003,1.424356041229269,1.424356041229269,1.424356041229269
B_direct,3.8320000000000003,1.427726647195088,1.427726647195088,1.427726647195088
B_direct,3.8360000000000003,1.4310535792727441,1.4310535792727441,1.4310535792727441
B_direct,3.84,1.434348321996915,1.434348321996915,1.434348321996915
B_direct,3.844,1.4376216067129746,1.4376216067129746,1.4376216067129746
B_direct,3.848,1.440880919884735,1.440880919884735,1.440880919884735
B_direct,3.852,1.4441282298162033,1.4441282298162033,1.4441282298162033
B_direct,3.856,1.4473587531068925,1.4473587531068925,1.4473587531068925
B_direct,3.86,1.4505612611055467,1.4505612611055467,1.4505612611055467
B_direct,3.864,1.4537197346282147,1.4537197346282147,1.4537197346282147
B_direct,3.868,1.4568156273304633,1.4568156273304633,1.4568156273304633
B_direct,3.872,1.4598299542487698,1.4598299542487698,1.4598299542487698
B_direct,3.876,1.462744762458177,1.462744762458177,1.462744762458177
B_direct,3.88,1.4655439220859292,1.4655439220859292,1.4655439220859292
B_direct,3.884,1.4682133920910678,1.4682133920910678,1.4682133920910678
B_direct,3.888,1.4707411637947614,1.4707411637947614,1.4707411637947614
B_direct,3.892,1.473117046585427,1.473117046585427,1.473117046585427
B_direct,3.896,1.47533240141238,1.47533240141238,1.47533240141238
B_direct,3.9,1.4773798792711574,1.4773798792711574,1.4773798792711574
B_direct,3.904,1.4792531904041712,1.4792531904041712,1.4792531904041712
B_direct,3.908,1.4809469122882113,1.4809469122882113,1.4809469122882113
B_direct,3.912,1.4824563357944096,1.4824563357944096,1.4824563357944096
B_direct,3.916,1.48377734531719,1.48377734531719,1.48377734531719
B_direct,3.92,1.4849063276977088,1.4849063276977088,1.4849063276977088
B_direct,3.924,1.4858401050027763,1.4858401050027763,1.4858401050027763
B_direct,3.928,1.4865758869241321,1.4865758869241321,1.4865758869241321
B_direct,3.932,1.4871112393796078,1.4871112393796078,1.4871112393796078
B_direct,3.936,1.4874440666748763,1.4874440666748763,1.4874440666748763
B_direct,3.94,1.4875726052708491,1.4875726052708491,1.4875726052708491
B_direct,3.944,1.4874954277940309,1.4874954277940309,1.4874954277940309
B_direct,3.948,1.487211456441597,1.487211456441597,1.487211456441597
B_direct,3.952,1.4867199853932367,1.4867199853932367,1.4867199853932367
B_direct,3.956,1.4860207122717355,1.4860207122717355,1.4860207122717355
B_direct,3.96,1.485113779115156,1.485113779115156,1.485113779115156
B_direct,3.964,1.483999823751147,1.483999823751147,1.483999823751147
B_direct,3.968,1.4826800429054843,1.4826800429054843,1.4826800429054843
B_direct,3.972,1.4811562688245252,1.4811562688245252,1.4811562688245252
B_direct,3.976,1.4794310616116824,1.4794310616116824,1.4794310616116824
B_direct,3.98,1.4775078197953846,1.4775078197953846,1.4775078197953846
B_direct,3.984,1.475390911714521,1.475390911714521,1.475390911714521
B_direct,3.988,1.4730858298728449,1.4730858298728449,1.4730858298728449
B_direct,3.992,1.4705993690654828,1.4705993690654828,1.4705993690654828
B_direct,3.996,1.4679398262105818,1.4679398262105818,1.4679398262105818
B_direct,4.0,1.4651172146327422,1.4651172146327422,1.4651172146327422
B_direct,4.0040000000000004,1.4621434772232615,1.4621434772232615,1.4621434772232615
B_direct,4.008,1.4590326710771955,1.4590326710771955,1.4590326710771955
B_direct,4.0120000000000005,1.455801081917691,1.455801081917691,1.455801081917691
B_direct,4.016,1.452467213635164,1.452467213635164,1.452467213635164
B_direct,4.0200000000000005,1.44905159379989,1.44905159379989,1.44905159379989
B_direct,4.024,1.445576348305862,1.445576348305862,1.445576348305862
B_direct,4.0280000000000005,1.4420645283963343,1.4420645283963343,1.4420645283963343
B_direct,4.032,1.438539203351685,1.438539203351685,1.438539203351685
B_direct,4.0360000000000005,1.4350223265619513,1.4350223265619513,1.4350223265619513
B_direct,4.04,1.4315333272587136,1.4315333272587136,1.4315333272587136
B_direct,4.0440000000000005,1.4280873497456699,1.4280873497456699,1.4280873497456699
B_direct,4.048,1.4246932208900374,1.4246932208900374,1.4246932208900374
B_direct,4.0520000000000005,1.4213516367661663,1.4213516367661663,1.4213516367661663
B_direct,4.056,1.4180544183280301,1.4180544183280301,1.4180544183280301
B_direct,4.0600000000000005,1.4147854799688282,1.4147854799688282,1.4147854799688282
B_direct,4.064,1.4115233361198627,1.4115233361198627,1.4115233361198627
B_direct,4.0680000000000005,1.4082442122307115,1.4082442122307115,1.4082442122307115
B_direct,4.072,1.404924747453569,1.404924747453569,1.404924747453569
B_direct,4.0760000000000005,1.4015437600261245,1.4015437600261245,1.4015437600261245
B_direct,4.08,1.3980830742452,1.3980830742452,1.3980830742452
B_direct,4.0840000000000005,1.3945276762176158,1.3945276762176158,1.3945276762176158
B_direct,4.088,1.3908654943329661,1.3908654943329661,1.3908654943329661
B_direct,4.0920000000000005,1.3870870223706278,1.3870870223706278,1.3870870223706278
B_direct,4.096,1.383184913517737,1.383184913517737,1.383184913517737
B_direct,4.1,1.379153608041091,1.379153608041091,1.379153608041091
B_direct,4.104,1.3749890185307028,1.3749890185307028,1.3749890185307028
B_direct,4.108,1.3706882768348194,1.3706882768348194,1.3706882768348194
B_direct,4.112,1.3662495382272242,1.3662495382272242,1.3662495382272242
B_direct,4.116,1.3616718356337096,1.3616718356337096,1.3616718356337096
B_direct,4.12,1.3569549767897988,1.3569549767897988,1.3569549767897988
B_direct,4.124,1.3520994783777613,1.3520994783777613,1.3520994783777613
B_direct,4.128,1.3471065327073573,1.3471065327073573,1.3471065327073573
B_direct,4.132,1.3419780040020206,1.3419780040020206,1.3419780040020206
B_direct,4.136,1.336716452663675,1.336716452663675,1.336716452663675
B_direct,4.14,1.3313251869067677,1.3313251869067677,1.3313251869067677
B_direct,4.144,1.325808341736861,1.325808341736861,1.325808341736861
B_direct,4.148,1.320170985162846,1.320170985162846,1.320170985162846
B_direct,4.152,1.3144192503666574,1.3144192503666574,1.3144192503666574
B_direct,4.156,1.3085604896736778,1.3085604896736778,1.3085604896736778
B_direct,4.16,1.3026034406962073,1.3026034406962073,1.3026034406962073
B_direct,4.164,1.2965583860110872,1.2965583860110872,1.2965583860110872
B_direct,4.168,1.2904372747135056,1.2904372747135056,1.2904372747135056
B_direct,4.172,1.2842537584602982,1.2842537584602982,1.2842537584602982
B_direct,4.176,1.2780230814059264,1.2780230814059264,1.2780230814059264
B_direct,4.18,1.2717617641723438,1.2717617641723438,1.2717617641723438
B_direct,4.184,1.2654870537106861,1.2654870537106861,1.2654870537106861
B_direct,4.188,1.2592161875150223,1.2592161875150223,1.2592161875150223
B_direct,4.192,1.2529656335333423,1.2529656335333423,1.2529656335333423
B_direct,4.196,1.246750566555539,1.246750566555539,1.246750566555539
B_direct,4.2,1.240584847425886,1.240584847425886,1.240584847425886
B_direct,4.204,1.2344816268584098,1.2344816268584098,1.2344816268584098
B_direct,4.208,1.2284544274298521,1.2284544274298521,1.2284544274298521
B_direct,4.212,1.2225182691632008,1.2225182691632008,1.2225182691632008
B_direct,4.216,1.216690215780877,1.216690215780877,1.216690215780877
B_direct,4.22,1.2109887443030236,1.2109887443030236,1.2109887443030236
B_direct,4.224,1.2054317164986246,1.2054317164986246,1.2054317164986246
B_direct,4.228,1.2000335079463018,1.2000335079463018,1.2000335079463018
B_direct,4.232,1.194802662531694,1.194802662531694,1.194802662531694
B_direct,4.236,1.1897414749389412,1.1897414749389412,1.1897414749389412
B_direct,4.24,1.1848477993727768,1.1848477993727768,1.1848477993727768
B_direct,4.244,1.1801180278451127,1.1801180278451127,1.1801180278451127
B_direct,4.248,1.1755497882210366,1.1755497882210366,1.1755497882210366
B_direct,4.252,1.1711435650258482,1.1711435650258482,1.1711435650258482
B_direct,4.256,1.166903305437518,1.166903305437518,1.166903305437518
B_direct,4.26,1.1628364822901123,1.1628364822901123,1.1628364822901123
B_direct,4.264,1.158953954602349,1.158953954602349,1.158953954602349
B_direct,4.268,1.155269538844141,1.155269538844141,1.155269538844141
B_direct,4.272,1.1517988683707063,1.1517988683707063,1.1517988683707063
B_direct,4.276,1.1485572926437655,1.1485572926437655,1.1485572926437655
B_direct,4.28,1.1455573975603313,1.1455573975603313,1.1455573975603313
B_direct,4.284,1.1428076236122924,1.1428076236122924,1.1428076236122924
B_direct,4.288,1.1403132984620563,1.1403132984620563,1.1403132984620563
B_direct,4.292,1.1380799251841052,1.1380799251841052,1.1380799251841052
B_direct,4.296,1.1361170894093242,1.1361170894093242,1.1361170894093242
B_direct,4.3,1.134441121408218,1.134441121408218,1.134441121408218
B_direct,4.304,1.1330753983546529,1.1330753983546529,1.1330753983546529
B_direct,4.308,1.1320479726788661,1.1320479726788661,1.1320479726788661
B_direct,4.312,1.1313867728091516,1.1313867728091516,1.1313867728091516
B_direct,4.316,1.131113248408146,1.131113248408146,1.131113248408146
B_direct,4.32,1.1312361777473448,1.1312361777473448,1.1312361777473448
B_direct,4.324,1.1317479314044632,1.1317479314044632,1.1317479314044632
B_direct,4.328,1.1326249648526325,1.1326249648526325,1.1326249648526325
B_direct,4.332,1.133832516644063,1.133832516644063,1.133832516644063
