v0,x_true,linear,poly2,forest,mlp,physics
27.468671679197993,29.134926021821656,28.190600600640323,29.6774848209636,29.842168160810253,29.10309901652413,29.13492602182164
27.669172932330824,29.347589715411594,28.45362042648312,29.87424063260204,29.826032843946233,29.318040118803783,29.34758971541158
27.86967418546366,29.56025340900154,28.716640252325924,30.07108210785408,29.945849757845643,29.53287203954169,29.560253409001525
28.07017543859649,29.77291710259147,28.97966007816872,30.2680092467197,29.933550886353142,29.747504639122088,29.772917102591457
28.27067669172932,29.985580796181413,29.242679904011517,30.465022049198915,29.950976469332616,29.961853536066165,29.9855807961814
28.471177944862156,30.198244489771355,29.50569972985432,30.662120515291726,30.02683732771694,30.1758437543045,30.19824448977134
28.671679197994987,30.410908183361293,29.768719555697118,30.85930464499812,30.205521646361504,30.38941308114443,30.41090818336128
28.872180451127818,30.62357187695123,30.031739381539914,31.05657443831811,30.35547608039201,30.602514992515218,30.623571876951218
29.07268170426065,30.83623557054117,30.294759207382718,31.253929895251687,30.508837011748202,30.815121020182183,30.836235570541156
29.27318295739348,31.04889926413111,30.557779033225515,31.45137101579885,30.849292879987562,31.02722245949887,31.048899264131094
29.473684210526315,31.261562957721047,30.82079885906832,31.64889779995962,31.0082691803557,31.238831344394146,31.261562957721033
29.674185463659146,31.47422665131099,31.083818684911115,31.84651024773396,31.003224348398998,31.449980646969117,31.474226651310975
29.874686716791977,31.686890344900924,31.346838510753912,32.044208359121896,31.1901141085139,31.66072369057805,31.68689034490091
30.075187969924812,31.89955403849087,31.609858336596716,32.241992134123436,31.628699020656185,31.871132795987407,31.899554038490855
30.275689223057643,32.11221773208081,31.872878162439513,32.43986157273856,31.68430251011423,32.08129720877904,32.112217732080794
30.476190476190474,32.324881425670746,32.13589798828231,32.63781667496727,31.755055188298137,32.29132038153582,32.32488142567073
30.676691729323306,32.537545119260685,32.39891781412511,32.83585744080957,31.805661306832782,32.501316705799276,32.53754511926067
30.877192982456137,32.750208812850616,32.66193763996791,33.033983870265466,32.447416237511064,32.711407805918896,32.7502088128506
31.07769423558897,32.96287250644056,32.924957465810714,33.23219596333495,32.67323718950558,32.921718519586314,32.96287250644055
31.278195488721803,33.1755362000305,33.18797729165351,33.43049372001803,32.92638991901743,33.13237269813037,33.175536200030486
31.478696741854634,33.38819989362044,33.45099711749631,33.62887714031469,33.06513275584591,33.343488963713106,33.388199893620424
31.67919799498747,33.600863587210384,33.71401694333911,33.827346224224954,33.29746929769554,33.55517656064819,33.60086358721037
31.8796992481203,33.81352728080032,33.97703676918191,34.0259009717488,33.400472989016464,33.76753143438083,33.81352728080031
32.08020050125313,34.02619097439025,34.240056595024704,34.22454138288624,33.73171338919931,33.980632664424185,34.02619097439024
32.280701754385966,34.2388546679802,34.50307642086751,34.423267457637266,33.75678481015705,34.1945393669095,34.238854667980185
32.48120300751879,34.45151836157014,34.766096246710305,34.622079196001884,33.775695955310866,34.40928816854729,34.45151836157012
32.68170426065163,34.664182055160076,35.0291160725531,34.8209765979801,33.882794982273545,34.62489133693063,34.66418205516006
32.882205513784456,34.876845748750014,35.2921358983959,35.019959663571896,33.92917970288115,34.84133563253432,34.87684574875
33.08270676691729,35.08950944233995,35.5551557242387,35.21902839277729,33.934452410589074,35.058581925919434,35.08950944233994
33.283208020050125,35.30217313592989,35.818175550081506,35.41818278559627,33.966411143108544,35.27656560013525,35.30217313592988
33.48370927318295,35.51483682951982,36.081195375924295,35.617422842028844,34.65943718789666,35.495197733875436,35.51483682951981
33.68421052631579,35.72750052310977,36.3442152017671,35.81674856207501,35.20787006691958,35.71436703649417,35.727500523109754
33.88471177944862,35.94016421669971,36.6072350276099,36.01615994573477,35.65793772777809,35.93394248248473,35.9401642166997
34.08521303258145,36.152827910289645,36.87025485345269,36.21565699300811,35.91176375127838,36.15377657145293,36.15282791028963
34.285714285714285,36.36549160387959,37.133274679295496,36.41523970389505,36.003147955791164,36.37370912085822,36.365491603879576
34.48621553884712,36.578155297469536,37.3962945051383,36.61490807839557,36.253205113047535,36.593571483573186,36.57815529746952
34.68671679197995,36.79081899105947,37.6593143309811,36.814662116509695,36.5967938256583,36.81319107109193,36.79081899105945
34.88721804511278,37.003482684649406,37.9223341568239,37.014501818237406,36.63784979881296,37.03239605619643,37.00348268464939
35.08771929824561,37.216146378239344,38.18535398266669,37.21442718357869,36.697103904080365,37.251020125967784,37.21614637823933
35.288220551378444,37.42881007182928,38.448373808509494,37.41443821253359,36.73123465956178,37.46890715684959,37.42881007182927
35.48872180451128,37.64147376541922,38.7113936343523,37.614534905102076,36.73123465956178,37.6859156874973,37.64147376541921
35.68922305764411,37.85413745900916,38.97441346019509,37.81471726128414,37.005935661274314,37.90192307173034,37.854137459009145
35.88972431077694,38.066801152599105,39.23743328603789,38.0149852810798,37.02865579416882,38.116829202406635,38.06680115259909
36.09022556390977,38.279464846189036,39.50045311188069,38.21533896448905,36.984082391626444,38.33055970691775,38.27946484618902
36.290726817042604,38.492128539778975,39.76347293772349,38.41577831151189,36.984082391626444,38.54306852589704,38.49212853977896
36.49122807017544,38.70479223336892,40.026492763566296,38.61630332214833,36.98751062171336,38.754339798516384,38.704792233368906
36.691729323308266,38.91745592695885,40.289512589409085,38.81691399639835,37.20458962685516,38.964388990546325,38.91745592695884
36.8922305764411,39.1301196205488,40.55253241525189,39.01761033426197,37.458558979323946,39.17326321553804,39.13011962054878
37.092731829573935,39.34278331413874,40.81555224109469,39.218392335739175,37.59499321760189,39.38104071560197,39.34278331413873
37.29323308270676,39.555447007728674,41.07857206693748,39.41926000082997,37.58446888345013,39.5878294869645,39.55544700772866
37.4937343358396,39.76811070131861,41.341591892780286,39.62021332953436,37.76127523363824,39.793765057429745,39.7681107013186
37.69423558897243,39.98077439490855,41.60461171862309,39.82125232185234,37.850784201134104,39.999007448573025,39.98077439490854
37.89473684210526,40.19343808849849,41.86763154446588,40.02237697778391,38.021472534009916,40.203737385207056,40.19343808849848
38.095238095238095,40.406101782088435,42.130651370308684,40.22358729732907,38.04920213750604,40.40815184823888,40.40610178208843
38.29573934837092,40.61876547567837,42.39367119615149,40.42488328048781,38.10054574379375,40.61245910381916,40.618765475678366
38.49624060150376,40.83142916926831,42.65669102199429,40.62626492726015,38.25623652450311,40.816873380394036,40.831429169268304
38.69674185463659,41.04409286285825,42.919710847837095,40.82773223764609,38.18719441109836,41.02160940396359,41.04409286285824
38.89724310776942,41.25675655644818,43.182730673679885,41.029285211645615,38.289366188974995,41.22687703793099,41.256756556448174
39.097744360902254,41.46942025003813,43.44575049952269,41.23092384925872,38.289366188974995,41.43287630422573,41.46942025003812
39.29824561403508,41.68208394362806,43.70877032536548,41.43264815048542,38.33899429227816,41.639793083349296,41.68208394362805
39.49874686716792,41.894747637218,43.97179015120828,41.63445811532573,38.33899429227816,41.84779579897817,41.894747637217996
39.69924812030075,42.10741133080795,44.234809977051086,41.83635374377961,38.33948616264241,42.057033384380404,42.10741133080794
39.89974937343358,42.32007502439788,44.497829802893875,42.038335035847076,38.33948616264241,42.267634800521215,42.32007502439787
40.100250626566414,42.53273871798782,44.76084962873668,42.24040199152815,38.33948616264241,42.479710327863714,42.53273871798781
40.30075187969925,42.745402411577764,45.02386945457948,42.44255461082281,38.33948616264241,42.69335478566235,42.74540241157776
