model,t,mean_error
mlp,0.712,0.0030956963416690284
mlp,0.716,0.003067223994235424
mlp,0.72,0.0030434112770335183
mlp,0.724,0.003024215723711478
mlp,0.728,0.0030103606035427662
mlp,0.732,0.0030031746105367973
mlp,0.736,0.003004640418893966
mlp,0.74,0.003017316822908365
mlp,0.744,0.003042692940531973
mlp,0.748,0.0030787417292414783
mlp,0.752,0.003120742868325683
mlp,0.756,0.0031643476517125386
mlp,0.76,0.00320692826051735
mlp,0.764,0.0032470041697497246
mlp,0.768,0.0032833196983824272
mlp,0.772,0.0033149359742218804
mlp,0.776,0.0033418615073361824
mlp,0.78,0.0033651343574543947
mlp,0.784,0.003386257825061359
mlp,0.788,0.0034064051977841596
mlp,0.792,0.0034259797812216755
mlp,0.796,0.0034447928507315073
mlp,0.8,0.0034625115758270776
mlp,0.804,0.0034789733118482094
mlp,0.808,0.003494297906316662
mlp,0.812,0.0035088944284286266
mlp,0.8160000000000001,0.003523436189290301
mlp,0.8200000000000001,0.003538843304530296
mlp,0.8240000000000001,0.003556368462699235
mlp,0.8280000000000001,0.0035780815951158896
mlp,0.8320000000000001,0.0036069808368926664
mlp,0.836,0.0036421548334305462
mlp,0.84,0.0036788448240881845
mlp,0.844,0.003714135130886173
mlp,0.848,0.0037466844276655095
mlp,0.852,0.003775904664589121
mlp,0.856,0.003801750024135228
mlp,0.86,0.0038246593959898765
mlp,0.864,0.00384547014073139
mlp,0.868,0.0038652460066385457
mlp,0.872,0.0038850492923477088
mlp,0.876,0.0039057546086134947
mlp,0.88,0.003927971512388143
mlp,0.884,0.003952044698906614
mlp,0.888,0.003978060719839996
mlp,0.892,0.004005828195618044
mlp,0.896,0.004034844508998031
mlp,0.9,0.004064282783351649
mlp,0.904,0.0040930290459806
mlp,0.908,0.004119776284902571
mlp,0.912,0.004143155857528754
mlp,0.916,0.004161878128342541
mlp,0.92,0.004174866987908192
mlp,0.924,0.004181392049647498
mlp,0.928,0.004181203103033796
mlp,0.932,0.0041746025474674025
mlp,0.936,0.004162234992691938
mlp,0.9400000000000001,0.004144582451727491
mlp,0.9440000000000001,0.004121903934006185
mlp,0.9480000000000001,0.004094735280596837
mlp,0.9520000000000001,0.004064123727724652
mlp,0.9560000000000001,0.004031492868607009
mlp,0.96,0.003998435047109358
mlp,0.964,0.00396655707286594
mlp,0.968,0.003937392967887013
mlp,0.972,0.003912372138241629
mlp,0.976,0.0038928244083063696
mlp,0.98,0.0038799907427246524
mlp,0.984,0.0038749721414766186
mlp,0.988,0.0038784960390070783
mlp,0.992,0.003890532865425767
mlp,0.996,0.003910224625526958
mlp,1.0,0.003936301162361384
mlp,1.004,0.0039674477707574195
mlp,1.008,0.00400234548849238
mlp,1.012,0.004039562983822623
mlp,1.016,0.004077514076146138
mlp,1.02,0.004114521236470888
mlp,1.024,0.004148989161249952
mlp,1.028,0.00417978462156284
mlp,1.032,0.004206596636261167
mlp,1.036,0.004229795741723186
mlp,1.04,0.00424989346850811
mlp,1.044,0.004267449487623991
mlp,1.048,0.004283565537565448
mlp,1.052,0.004299634614357236
mlp,1.056,0.004319678292429329
mlp,1.06,0.004356796118088592
mlp,1.064,0.004401149848154621
mlp,1.068,0.004452995399940334
mlp,1.072,0.004511165396193409
mlp,1.076,0.004574058848901895
mlp,1.08,0.004639213629251909
mlp,1.084,0.004702754896305122
mlp,1.088,0.004760365560511969
mlp,1.092,0.004808527052296238
mlp,1.096,0.004845603457681852
mlp,1.1,0.00487310685333969
mlp,1.104,0.004897186637769285
mlp,1.108,0.004926186156154971
mlp,1.112,0.004960020174879435
mlp,1.116,0.004996670577489
mlp,1.12,0.0050359070680954954
mlp,1.124,0.005077765756899572
mlp,1.1280000000000001,0.005121986980173517
mlp,1.1320000000000001,0.00516781754392349
mlp,1.1360000000000001,0.005213935721792118
mlp,1.1400000000000001,0.005258504993696663
mlp,1.1440000000000001,0.005299340810115178
mlp,1.1480000000000001,0.0053340742992119316
mlp,1.1520000000000001,0.005360263952363455
mlp,1.156,0.0053754843778037725
mlp,1.16,0.005377169176081822
mlp,1.164,0.005362234334566761
mlp,1.168,0.005327388955078351
mlp,1.172,0.00527077742523852
mlp,1.176,0.0051936916044681165
mlp,1.18,0.005101132937140306
mlp,1.184,0.0050020232050969286
mlp,1.188,0.004909077870518865
mlp,1.192,0.004835183465668631
mlp,1.196,0.004786328080542537
mlp,1.2,0.004758139828846591
mlp,1.204,0.004745625160909055
mlp,1.208,0.00475000125223409
mlp,1.212,0.004775149145779999
mlp,1.216,0.004814929189348961
mlp,1.22,0.004859107984297954
mlp,1.224,0.0049073888758207
mlp,1.228,0.004961492500962743
mlp,1.232,0.005015166696485834
mlp,1.236,0.005063070766803228
mlp,1.24,0.005102525296623927
mlp,1.244,0.005132273289273939
mlp,1.248,0.005154229708953582
mlp,1.252,0.005169794196434028
mlp,1.256,0.0051698516317953405
mlp,1.26,0.005148921333262646
mlp,1.264,0.005106027760487188
mlp,1.268,0.005041920414084402
mlp,1.272,0.004958547839706505
mlp,1.276,0.004859314916974753
mlp,1.28,0.004749251030381524
mlp,1.284,0.0046346382519294885
mlp,1.288,0.004522904475705093
mlp,1.292,0.004433378476320418
mlp,1.296,0.004361348905593887
mlp,1.3,0.004284712330992804
mlp,1.304,0.004212693645445146
mlp,1.308,0.004142263480179751
mlp,1.312,0.0040713188055708305
mlp,1.316,0.004006220337828178
mlp,1.32,0.0039682659752992375
mlp,1.324,0.003967834399626128
mlp,1.328,0.004000817510155708
mlp,1.332,0.004036564603218272
mlp,1.336,0.004079298445511538
mlp,1.34,0.004127176538276744
mlp,1.344,0.004175835441059551
mlp,1.348,0.004222646067997226
mlp,1.352,0.004265626519240811
mlp,1.356,0.0043031251416947415
mlp,1.36,0.004333992028180867
mlp,1.364,0.004357774819675142
mlp,1.368,0.004374856582077471
mlp,1.372,0.004386523852231237
mlp,1.3760000000000001,0.004394933999741176
mlp,1.3800000000000001,0.004402896881253731
mlp,1.3840000000000001,0.004413347477765457
mlp,1.3880000000000001,0.004428766535445454
mlp,1.3920000000000001,0.004450988723198925
mlp,1.3960000000000001,0.004481025726124464
mlp,1.4000000000000001,0.004518724937359659
mlp,1.4040000000000001,0.004562774596783802
mlp,1.408,0.004611051296764968
mlp,1.412,0.004661027525512634
mlp,1.416,0.004710161699421595
mlp,1.42,0.004756211850687188
mlp,1.424,0.004797446578335266
mlp,1.428,0.004832786661104529
mlp,1.432,0.004861904680197714
mlp,1.436,0.00488519465867704
mlp,1.44,0.0049033943533208415
mlp,1.444,0.004916997922614659
mlp,1.448,0.004926243792686117
mlp,1.452,0.0049318383832396475
mlp,1.456,0.0049355625076211865
mlp,1.46,0.004940123975582939
mlp,1.464,0.00494793700474846
mlp,1.468,0.004959493583843908
mlp,1.472,0.004973515516986958
mlp,1.476,0.00498844304502319
mlp,1.48,0.005002990707910798
mlp,1.484,0.005015892113256873
mlp,1.488,0.005025751679715495
mlp,1.492,0.00503124625206685
mlp,1.496,0.005031258343928438
mlp,1.5,0.005024359328898347
mlp,1.504,0.005008245461208406
mlp,1.508,0.004980425260362005
mlp,1.512,0.0049393737343324485
mlp,1.516,0.004884968335655687
mlp,1.52,0.0048184307018799355
mlp,1.524,0.004742179798410602
mlp,1.528,0.004659678203407701
mlp,1.532,0.004575223778320853
mlp,1.536,0.004493546178550507
mlp,1.54,0.004418977036468141
mlp,1.544,0.004354513872957132
mlp,1.548,0.004301864234580989
mlp,1.552,0.004262395010000897
mlp,1.556,0.004237814306971641
mlp,1.56,0.004230007441414963
mlp,1.564,0.0042400272082120105
mlp,1.568,0.0042674980215755085
mlp,1.572,0.004311213313426259
mlp,1.576,0.004369255189320649
mlp,1.58,0.004438467693865219
mlp,1.584,0.004514647552951392
mlp,1.588,0.00459328209978139
mlp,1.592,0.0046700844641208794
mlp,1.596,0.004741228774798859
mlp,1.6,0.004803369298469409
mlp,1.604,0.004853626003170091
mlp,1.608,0.004889862474342478
mlp,1.612,0.004911168548455065
mlp,1.616,0.004918162476422211
mlp,1.62,0.004912944463689155
mlp,1.624,0.004898701797374424
mlp,1.6280000000000001,0.0048790835898238185
mlp,1.6320000000000001,0.00485764455919496
mlp,1.6360000000000001,0.004837568605972565
mlp,1.6400000000000001,0.004821561414824727
mlp,1.6440000000000001,0.004811716379297044
mlp,1.6480000000000001,0.004809291073680814
mlp,1.6520000000000001,0.004814507855808356
mlp,1.6560000000000001,0.004826594263835286
mlp,1.6600000000000001,0.004844113208030568
mlp,1.6640000000000001,0.004865371224707813
mlp,1.668,0.0048886803904243685
mlp,1.672,0.0049124119082040296
mlp,1.676,0.004934904843462404
mlp,1.68,0.004954342148582718
mlp,1.684,0.0049686910545340204
mlp,1.688,0.0049757321660018235
mlp,1.692,0.004973147717173827
mlp,1.696,0.004958708113697965
mlp,1.7,0.004930591351313308
mlp,1.704,0.00488758124371046
mlp,1.708,0.0048289904782090705
mlp,1.712,0.004754805595781665
mlp,1.716,0.004666308836983471
mlp,1.72,0.004566607930038375
mlp,1.724,0.004460678314203411
mlp,1.728,0.004355019757138641
mlp,1.732,0.004256997916789102
mlp,1.736,0.004173741299314906
mlp,1.74,0.00411077924712624
mlp,1.744,0.004071280856907087
mlp,1.748,0.0040566332506928055
mlp,1.752,0.0040688625800482684
mlp,1.756,0.004112344532569168
mlp,1.76,0.00418424776101176
mlp,1.764,0.004275011889280146
mlp,1.768,0.004377900131939717
mlp,1.772,0.004488185836518872
mlp,1.776,0.004601916534720655
mlp,1.78,0.0047157114055554105
mlp,1.784,0.004826648526316505
mlp,1.788,0.004932017144340927
mlp,1.792,0.005029153443118079
mlp,1.796,0.005115458926829532
mlp,1.8,0.0051884501443590116
mlp,1.804,0.005245743947151348
mlp,1.808,0.00528505684488661
mlp,1.812,0.005304341930404735
mlp,1.816,0.0053020725459248675
mlp,1.82,0.005277560720933135
mlp,1.824,0.005231217239553101
mlp,1.828,0.005164771384897244
mlp,1.832,0.005081546258458038
mlp,1.836,0.004986775493787934
mlp,1.84,0.0048872477457569475
mlp,1.844,0.004789086236298937
mlp,1.848,0.0046960508079173045
mlp,1.852,0.004611247875773769
mlp,1.856,0.00453861638677672
mlp,1.86,0.004482629321979742
mlp,1.864,0.0044474928929695585
mlp,1.868,0.004436366853955391
mlp,1.872,0.004450834419396733
mlp,1.8760000000000001,0.004490978554219272
mlp,1.8800000000000001,0.004556132141530278
mlp,1.8840000000000001,0.004644736273294879
mlp,1.8880000000000001,0.004751646497076697
mlp,1.8920000000000001,0.004868428462367671
mlp,1.8960000000000001,0.004987250592549731
mlp,1.9000000000000001,0.005102176598840579
mlp,1.9040000000000001,0.005208793935715817
mlp,1.9080000000000001,0.005303921878060843
mlp,1.9120000000000001,0.005385548766987121
mlp,1.9160000000000001,0.005452872463316984
mlp,1.92,0.00550714084957925
mlp,1.924,0.005560395726228662
mlp,1.928,0.005608460121212052
mlp,1.932,0.005651016876655696
mlp,1.936,0.005692709451005947
mlp,1.94,0.0057305098408972485
mlp,1.944,0.0057627298039406
mlp,1.948,0.005790054556684544
mlp,1.952,0.00581383737298292
mlp,1.956,0.005836771219498259
mlp,1.96,0.005863341234811514
mlp,1.964,0.005894837292657104
mlp,1.968,0.005929825854244336
mlp,1.972,0.005968549468202287
mlp,1.976,0.006012506955987391
mlp,1.98,0.006063398891572867
mlp,1.984,0.006122078849112316
mlp,1.988,0.00618754806849755
mlp,1.992,0.006257581705240445
mlp,1.996,0.006329979553876712
mlp,2.0,0.0064030065937745835
mlp,2.004,0.006475598739665596
mlp,2.008,0.006548282794183452
mlp,2.012,0.006624576794444469
mlp,2.016,0.006704910730713444
mlp,2.02,0.006784282490831348
mlp,2.024,0.006859676779714575
mlp,2.028,0.006929846158171557
mlp,2.032,0.006994114548114258
mlp,2.036,0.007051886226177112
mlp,2.04,0.007102482816385512
mlp,2.044,0.00714524254706525
mlp,2.048,0.007179820218037011
mlp,2.052,0.007206520078911756
mlp,2.056,0.0072264578897155134
mlp,2.06,0.0072513455104644105
mlp,2.064,0.0073029411011913195
mlp,2.068,0.007363193671063498
mlp,2.072,0.007432613845665346
mlp,2.076,0.007502435344482404
mlp,2.08,0.007570099439789009
mlp,2.084,0.0076336680402730814
mlp,2.088,0.007691737837406365
mlp,2.092,0.007743697573490041
mlp,2.096,0.007789668764507603
mlp,2.1,0.007830164679769033
mlp,2.104,0.007866560637480178
mlp,2.108,0.007912217250092304
mlp,2.112,0.00796810053062794
mlp,2.116,0.008018893513577723
mlp,2.12,0.00806242791558421
mlp,2.124,0.00809829466639181
mlp,2.128,0.008126699499447757
mlp,2.132,0.008148164154631637
mlp,2.136,0.008163150399549143
mlp,2.14,0.008171899936935862
mlp,2.144,0.008174788171512508
mlp,2.148,0.008172820625472556
mlp,2.152,0.00816779616402159
mlp,2.156,0.008162176164199814
mlp,2.16,0.008159345540357738
mlp,2.164,0.008168336088957544
mlp,2.168,0.008199609154140811
mlp,2.172,0.008241683993904078
mlp,2.176,0.008289805159844354
mlp,2.18,0.008342499068417776
mlp,2.184,0.008398672666672106
mlp,2.188,0.008457403469360112
mlp,2.192,0.008517959470723441
mlp,2.196,0.008579754523869085
mlp,2.2,0.008642194172048881
mlp,2.204,0.008704432189966025
mlp,2.208,0.008765118452352418
mlp,2.212,0.008822275511821133
mlp,2.216,0.008873415232581543
mlp,2.22,0.008915879518614384
mlp,2.224,0.008947285062332517
mlp,2.228,0.00896595125541525
mlp,2.232,0.008971235287564413
mlp,2.236,0.008963724432578691
mlp,2.24,0.008945235892231352
mlp,2.244,0.008918579975328252
mlp,2.248,0.008887105711342666
mlp,2.2520000000000002,0.008854171184427237
mlp,2.2560000000000002,0.00882271457593755
mlp,2.2600000000000002,0.008794898358581034
mlp,2.2640000000000002,0.008771589526170579
mlp,2.2680000000000002,0.008751810050031837
mlp,2.2720000000000002,0.00873291287875404
mlp,2.2760000000000002,0.008711636350558398
mlp,2.2800000000000002,0.008685180522340973
mlp,2.2840000000000003,0.00865175635947275
mlp,2.2880000000000003,0.00861072646995906
mlp,2.2920000000000003,0.008562567542842073
mlp,2.2960000000000003,0.008508737219641132
mlp,2.3000000000000003,0.008451417727308435
mlp,2.3040000000000003,0.008393099703389516
mlp,2.308,0.00833606662300308
mlp,2.312,0.008281981529451025
mlp,2.316,0.008231800322101964
mlp,2.32,0.008186041083793756
mlp,2.324,0.008145207037903541
mlp,2.328,0.008110134017593189
mlp,2.332,0.008082169390802342
mlp,2.336,0.008063205032770445
mlp,2.34,0.008055618987058632
mlp,2.344,0.008062164733245553
mlp,2.348,0.008085822541097904
mlp,2.352,0.008129617653144407
mlp,2.356,0.008196428023759266
mlp,2.36,0.008288836146573234
mlp,2.364,0.00840907281018222
mlp,2.368,0.008559010561762642
mlp,2.372,0.008740057213402559
mlp,2.376,0.00895288806720956
mlp,2.38,0.009197263252946241
mlp,2.384,0.009472197540811866
mlp,2.388,0.009776350949182704
mlp,2.392,0.010108354753223137
mlp,2.396,0.01046698947390182
mlp,2.4,0.0108512777101412
mlp,2.404,0.011260549644552788
mlp,2.408,0.011694482090409297
mlp,2.412,0.012153065198313679
mlp,2.416,0.01263645429772342
mlp,2.42,0.013144747749246222
mlp,2.424,0.013677839283554167
mlp,2.428,0.014235478959713032
mlp,2.432,0.014817524446771748
mlp,2.436,0.015424262205405336
mlp,2.44,0.016056708854513123
mlp,2.444,0.016716844349248743
mlp,2.448,0.017407698528618225
mlp,2.452,0.0181331642899511
mlp,2.456,0.018897480370288086
mlp,2.46,0.01970460325549394
mlp,2.464,0.020557873343463783
mlp,2.468,0.021460093093999506
mlp,2.472,0.022413800677865782
mlp,2.476,0.023421567376371997
mlp,2.48,0.024486226449345484
mlp,2.484,0.02561094881930855
mlp,2.488,0.026799171450164527
mlp,2.492,0.02805446382325369
mlp,2.496,0.029380395413618143
mlp,2.5,0.03078041076335613
mlp,2.504,0.03225771294706377
mlp,2.508,0.03381520370922891
mlp,2.512,0.03545555321910793
mlp,2.516,0.037181400968129476
mlp,2.52,0.038995566621201745
mlp,2.524,0.04090111851785157
mlp,2.528,0.042901254277870185
mlp,2.532,0.0449990677506054
mlp,2.536,0.047197325664655794
mlp,2.54,0.04949841962121491
mlp,2.544,0.05190464421739296
mlp,2.548,0.05441871367248853
mlp,2.552,0.05704414361623563
mlp,2.556,0.05978521524127438
mlp,2.56,0.06264667167716506
mlp,2.564,0.06563348105567238
mlp,2.568,0.06875072180909705
mlp,2.572,0.07200343436896198
mlp,2.576,0.07539641246830023
mlp,2.58,0.07893405121388083
mlp,2.584,0.082620292828886
mlp,2.588,0.08645856500064458
mlp,2.592,0.09045162309280134
mlp,2.596,0.09460137084802843
mlp,2.6,0.09890880973937796
mlp,2.604,0.1033741466406292
mlp,2.608,0.10799698245818128
mlp,2.612,0.11277653935436034
mlp,2.616,0.11771189918045814
mlp,2.62,0.12280217640443732
mlp,2.624,0.1280464562414244
mlp,2.628,0.13344323952924655
mlp,2.632,0.13898965064676366
mlp,2.636,0.1446814795880942
mlp,2.64,0.15051431929388775
mlp,2.644,0.15648491380679636
mlp,2.648,0.16259248197833182
mlp,2.652,0.16883936630874138
mlp,2.656,0.17522552849895914
mlp,2.66,0.18174187504149264
mlp,2.664,0.1883767698904405
mlp,2.668,0.1951205388619544
mlp,2.672,0.20196482388491216
mlp,2.676,0.2089019313328821
mlp,2.68,0.21592477896742984
mlp,2.684,0.22302717476624592
mlp,2.688,0.2302040824029254
mlp,2.692,0.23745099063879688
mlp,2.696,0.24476195281897772
mlp,2.7,0.252128904193109
mlp,2.704,0.2595435324448494
mlp,2.708,0.26699875724781846
mlp,2.712,0.27448889838248136
mlp,2.716,0.2820094440375657
mlp,2.72,0.28955687230178734
mlp,2.724,0.2971285633095417
mlp,2.728,0.3047227335172853
mlp,2.732,0.31233831592709943
mlp,2.736,0.3199747611057386
mlp,2.74,0.3276318369045406
mlp,2.744,0.33530956398856443
mlp,2.748,0.34300830298303864
mlp,2.7520000000000002,0.3507287683661212
mlp,2.7560000000000002,0.358471729145694
mlp,2.7600000000000002,0.3662375321364432
mlp,2.7640000000000002,0.3740258458404087
mlp,2.7680000000000002,0.3818357488214745
mlp,2.7720000000000002,0.3896659512451886
mlp,2.7760000000000002,0.3975149628080472
mlp,2.7800000000000002,0.40538118562376735
mlp,2.7840000000000003,0.4132629859290523
mlp,2.7880000000000003,0.4211587840235306
mlp,2.7920000000000003,0.4290671524873934
mlp,2.7960000000000003,0.4369868646507412
mlp,2.8000000000000003,0.4449168271222021
mlp,2.8040000000000003,0.4528558944226092
mlp,2.8080000000000003,0.4608026624072705
mlp,2.8120000000000003,0.4687553574687119
mlp,2.816,0.47671184034341063
mlp,2.82,0.48466963780101463
mlp,2.824,0.49262590884940566
mlp,2.828,0.5005773239463986
mlp,2.832,0.5085199080518764
mlp,2.836,0.5164489241828566
mlp,2.84,0.524358853144398
mlp,2.844,0.5322434827070281
mlp,2.848,0.5400960809773236
mlp,2.852,0.5479096070992898
mlp,2.856,0.5556769105658682
mlp,2.86,0.5633908844961294
mlp,2.864,0.5710445600789591
mlp,2.868,0.5786311502456715
mlp,2.872,0.5861440646077067
mlp,2.876,0.5935769224846444
mlp,2.88,0.6009235865730608
mlp,2.884,0.6081782280365652
mlp,2.888,0.6153354179264813
mlp,2.892,0.6223902255313128
mlp,2.896,0.6293382975696182
mlp,2.9,0.6361758959520173
mlp,2.904,0.6428998842351559
mlp,2.908,0.6495076692799701
mlp,2.912,0.655997120865287
mlp,2.916,0.6623665073576681
mlp,2.92,0.6686145163473833
mlp,2.924,0.6747406493514038
mlp,2.928,0.6807489867110046
mlp,2.932,0.6866515649902493
mlp,2.936,0.6924375209113272
mlp,2.94,0.698101506354306
mlp,2.944,0.703643321374255
mlp,2.948,0.709063553595922
mlp,2.952,0.7143631348100514
mlp,2.956,0.7195438052930622
mlp,2.96,0.7246121587068
mlp,2.964,0.7295815483700868
mlp,2.968,0.7344422307360458
mlp,2.972,0.739187813725987
mlp,2.976,0.7438179602924772
mlp,2.98,0.74833322616624
mlp,2.984,0.7527342473473967
mlp,2.988,0.7570215649224403
mlp,2.992,0.7611955874324374
mlp,2.996,0.7652565874041717
mlp,3.0,0.7692046847870588
mlp,3.004,0.7730398017833326
mlp,3.008,0.7767615990928805
mlp,3.012,0.7803694159026702
mlp,3.016,0.7838622355274951
mlp,3.02,0.7872386915988333
mlp,3.024,0.7904971313038807
mlp,3.028,0.7936364594012187
mlp,3.032,0.7966867070595397
mlp,3.036,0.799617897643455
mlp,3.04,0.8024222084380247
mlp,3.044,0.8050973944301341
mlp,3.048,0.8076415546390485
mlp,3.052,0.8100532297768821
mlp,3.056,0.8123315489278937
mlp,3.06,0.8144763919095348
mlp,3.064,0.816488533179417
mlp,3.068,0.8183697068980098
mlp,3.072,0.8201225327717998
mlp,3.076,0.8217503079524958
mlp,3.08,0.8232567755176653
mlp,3.084,0.8246460144917295
mlp,3.088,0.8259225085049697
mlp,3.092,0.8270913398405609
mlp,3.096,0.8281584241565649
mlp,3.1,0.8291307440591982
mlp,3.104,0.8300166278243711
mlp,3.108,0.8308259082181694
mlp,3.112,0.8315675385972441
mlp,3.116,0.8322443102306458
mlp,3.12,0.8328549708752121
mlp,3.124,0.8333985563022491
mlp,3.128,0.833874875982298
mlp,3.132,0.8342844064564472
mlp,3.136,0.8346283785884744
mlp,3.14,0.834908760042046
mlp,3.144,0.8351280229444809
mlp,3.148,0.8352888157164673
mlp,3.152,0.8353937233547766
mlp,3.156,0.8354451977092673
mlp,3.16,0.8354456091286284
mlp,3.164,0.8353973346996432
mlp,3.168,0.835302834830386
mlp,3.172,0.8351647094967236
mlp,3.176,0.8349857422476159
mlp,3.18,0.8347689418660906
mlp,3.184,0.8345175896889246
mlp,3.188,0.8342353005699094
mlp,3.192,0.8339261085327987
mlp,3.196,0.8335945923479751
mlp,3.2,0.833246056076538
mlp,3.204,0.8328867662375872
mlp,3.208,0.8325242120046996
mlp,3.212,0.8321672991396986
mlp,3.216,0.8318263448131941
mlp,3.22,0.8315127860403841
mlp,3.224,0.8312386865213984
mlp,3.228,0.8310162525610287
mlp,3.232,0.8308574212440252
mlp,3.236,0.8307733376707869
mlp,3.24,0.8307735505068731
mlp,3.244,0.8308649991422028
mlp,3.248,0.8310510817476127
mlp,3.2520000000000002,0.8313311366547786
mlp,3.2560000000000002,0.8317005348085681
mlp,3.2600000000000002,0.8321513522668139
mlp,3.2640000000000002,0.8326733989228607
mlp,3.2680000000000002,0.8332553161381753
mlp,3.2720000000000002,0.8338855190947315
mlp,3.2760000000000002,0.8345528778877258
mlp,3.2800000000000002,0.8352471340275827
mlp,3.2840000000000003,0.8359591057744463
mlp,3.2880000000000003,0.8366807512078399
mlp,3.2920000000000003,0.8374051497934717
mlp,3.2960000000000003,0.838126446898843
mlp,3.3000000000000003,0.8388397899577841
mlp,3.3040000000000003,0.8395412730581168
mlp,3.3080000000000003,0.8402278989194659
mlp,3.3120000000000003,0.8408975626871873
mlp,3.3160000000000003,0.8415490596347576
mlp,3.3200000000000003,0.8421821178199819
mlp,3.3240000000000003,0.8427974562410739
mlp,3.3280000000000003,0.8433968684474908
mlp,3.332,0.8439833302114623
mlp,3.336,0.8445611269386056
mlp,3.34,0.8451359909307176
mlp,3.344,0.8457152291862595
mlp,3.348,0.8463078082091828
mlp,3.352,0.8469243439072255
mlp,3.356,0.8475769265946294
mlp,3.36,0.8482787047232373
mlp,3.364,0.8490431752272668
mlp,3.368,0.8498832024306042
mlp,3.372,0.850809910145046
mlp,3.376,0.8518317173120391
mlp,3.38,0.8529538310882259
mlp,3.384,0.854178407097734
mlp,3.388,0.855505363370294
mlp,3.392,0.856933613423586
mlp,3.396,0.8584623805768216
mlp,3.4,0.8600922901449071
mlp,3.404,0.8618260444582571
mlp,3.408,0.8636685951964687
mlp,3.412,0.8656268113023428
mlp,3.416,0.8677087158956427
mlp,3.42,0.869922457407651
mlp,3.424,0.8722752809506578
mlp,3.428,0.8747728189428307
mlp,3.432,0.8774189550677342
mlp,3.436,0.8802163222095972
mlp,3.44,0.8831672563230644
mlp,3.444,0.8862748618106325
mlp,3.448,0.8895438087356036
mlp,3.452,0.8929805583478518
mlp,3.456,0.8965928624619031
mlp,3.46,0.900388595113989
mlp,3.464,0.9043742412025416
mlp,3.468,0.9085535984153618
mlp,3.472,0.9129272757586409
mlp,3.476,0.9174932886334985
mlp,3.48,0.9222485779258747
mlp,3.484,0.9271908985643472
mlp,3.488,0.9323203998205628
mlp,3.492,0.9376403012656601
mlp,3.496,0.9431563353207084
mlp,3.5,0.9488752434626246
mlp,3.504,0.9548031398404039
mlp,3.508,0.9609442186476331
mlp,3.512,0.9672998904779124
mlp,3.516,0.9738685100639893
mlp,3.52,0.9806456502544918
mlp,3.524,0.9876244721578112
mlp,3.528,0.9947956966942495
mlp,3.532,1.0021470732476119
mlp,3.536,1.0096627362776263
mlp,3.54,1.0173230585188144
mlp,3.544,1.0251053913723416
mlp,3.548,1.0329856009511942
mlp,3.552,1.0409399264155703
mlp,3.556,1.048946647762547
mlp,3.56,1.0569872783274312
mlp,3.564,1.0650472525690842
mlp,3.568,1.0731162130017056
mlp,3.572,1.0811880078357738
mlp,3.576,1.0892604481296155
mlp,3.58,1.0973347903971737
mlp,3.584,1.1054148472789722
mlp,3.588,1.1135056290626006
mlp,3.592,1.1216115297809122
mlp,3.596,1.129734301088893
mlp,3.6,1.1378713060400547
mlp,3.604,1.1460146116522099
mlp,3.608,1.1541512242454617
mlp,3.612,1.162264312312379
mlp,3.616,1.1703349115111843
mlp,3.62,1.1783435711999384
mlp,3.624,1.1862716124992898
mlp,3.628,1.1941019185332196
mlp,3.632,1.2018193318544361
mlp,3.636,1.2094107768966675
mlp,3.64,1.2168651948369027
mlp,3.644,1.2241733066720868
mlp,3.648,1.2313271729941677
mlp,3.652,1.2383196709308766
mlp,3.656,1.2451442801660781
mlp,3.66,1.2517953157193793
mlp,3.664,1.2582681922538168
mlp,3.668,1.2645594128823274
mlp,3.672,1.2706663734705563
mlp,3.676,1.2765871631896701
mlp,3.68,1.282320444314454
mlp,3.684,1.2878654104133942
mlp,3.688,1.2932217952971832
mlp,3.692,1.2983899109121264
mlp,3.696,1.3033707048244998
mlp,3.7,1.308165836643537
mlp,3.704,1.3127777771337157
mlp,3.708,1.317209935765425
mlp,3.712,1.3214668233855058
mlp,3.716,1.32555425692872
mlp,3.72,1.3294796121899692
mlp,3.724,1.3332521273498703
mlp,3.728,1.3368832518388623
mlp,3.732,1.3403870185929945
mlp,3.736,1.3437803882936994
mlp,3.74,1.3470834689460696
mlp,3.744,1.3503194587883138
mlp,3.748,1.3535141211592712
mlp,3.7520000000000002,1.3566946320243467
mlp,3.7560000000000002,1.3598878082203378
mlp,3.7600000000000002,1.363118019687254
mlp,3.7640000000000002,1.3664053402120655
mlp,3.7680000000000002,1.3697644272388623
mlp,3.7720000000000002,1.3732041778681592
mlp,3.7760000000000002,1.3767277420839903
mlp,3.7800000000000002,1.3803324577241716
mlp,3.7840000000000003,1.3840097343484503
mlp,3.7880000000000003,1.3877453611050643
mlp,3.7920000000000003,1.391520666930058
mlp,3.7960000000000003,1.395314474181244
mlp,3.8000000000000003,1.39910533997444
mlp,3.8040000000000003,1.4028735209543337
mlp,3.8080000000000003,1.4066023534019756
mlp,3.8120000000000003,1.410279037528472
mlp,3.8160000000000003,1.413894979648774
mlp,3.8200000000000003,1.4174458678227726
mlp,3.8240000000000003,1.4209315941740042
mlp,3.8280000000000003,1.424356041229269
mlp,3.8320000000000003,1.427726647195088
mlp,3.8360000000000003,1.4310535792727441
mlp,3.84,1.434348321996915
mlp,3.844,1.4376216067129746
mlp,3.848,1.440880919884735
mlp,3.852,1.4441282298162033
