system,offset,t_normalised,relative_separation,amplification
projectile,1e-06,0.9523809523809523,1.346870059285779e-06,1.3468700592857792
projectile,1e-06,0.9548872180451127,1.3504144543664037e-06,1.3504144543664038
projectile,1e-06,0.9573934837092731,1.3539588491429734e-06,1.3539588491429735
projectile,1e-06,0.9598997493734336,1.3575032441222462e-06,1.3575032441222463
projectile,1e-06,0.962406015037594,1.3610476390001674e-06,1.3610476390001676
projectile,1e-06,0.9649122807017545,1.3645920338780888e-06,1.364592033878089
projectile,1e-06,0.9674185463659147,1.36813642875601e-06,1.36813642875601
projectile,1e-06,0.9699248120300752,1.3716808237352828e-06,1.3716808237352829
projectile,1e-06,0.9724310776942355,1.3752252185118525e-06,1.3752252185118525
projectile,1e-06,0.974937343358396,1.3787696134911254e-06,1.3787696134911256
projectile,1e-06,0.9774436090225564,1.3823140083690468e-06,1.3823140083690468
projectile,1e-06,0.9799498746867167,1.3858584033483198e-06,1.38585840334832
projectile,1e-06,0.9824561403508771,1.3894027981248893e-06,1.3894027981248895
projectile,1e-06,0.9849624060150376,1.3929471930028105e-06,1.3929471930028106
projectile,1e-06,0.987468671679198,1.3964915879820834e-06,1.3964915879820836
projectile,1e-06,0.9899749373433584,1.4000359827586531e-06,1.4000359827586533
projectile,1e-06,0.9924812030075189,1.4035803777379263e-06,1.4035803777379263
projectile,1e-06,0.9949874686716791,1.4071247726158473e-06,1.4071247726158476
projectile,1e-06,0.9974937343358395,1.4106691674937687e-06,1.4106691674937688
projectile,1e-06,1.0,1.41421356237169e-06,1.41421356237169
planetary,1e-10,0.0,1.2500001034254637e-10,1.2500001034254637
planetary,1e-10,0.002506265664160401,1.2501704018947637e-10,1.2501704018947637
planetary,1e-10,0.005012531328320802,1.2506945257758438e-10,1.2506945257758437
planetary,1e-10,0.007518796992481203,1.2515635016580035e-10,1.2515635016580036
planetary,1e-10,0.010025062656641603,1.2527767200305587e-10,1.2527767200305586
planetary,1e-10,0.012531328320802004,1.2543359995286555e-10,1.2543359995286554
planetary,1e-10,0.015037593984962405,1.2562429858906363e-10,1.2562429858906363
planetary,1e-10,0.017543859649122806,1.2584876862199985e-10,1.2584876862199985
planetary,1e-10,0.020050125313283207,1.2610783597607663e-10,1.2610783597607662
planetary,1e-10,0.022556390977443608,1.2640113304148587e-10,1.2640113304148586
planetary,1e-10,0.02506265664160401,1.2672860215421712e-10,1.267286021542171
planetary,1e-10,0.02756892230576441,1.270895828991999e-10,1.270895828991999
planetary,1e-10,0.03007518796992481,1.2748464580083098e-10,1.2748464580083096
planetary,1e-10,0.03258145363408521,1.27912958244396e-10,1.2791295824439601
planetary,1e-10,0.03508771929824561,1.2837457059779428e-10,1.283745705977943
planetary,1e-10,0.03759398496240601,1.288692878838292e-10,1.2886928788382919
planetary,1e-10,0.040100250626566414,1.2939656661359362e-10,1.2939656661359362
planetary,1e-10,0.042606516290726815,1.2995728088016002e-10,1.2995728088016
planetary,1e-10,0.045112781954887216,1.3054961062177132e-10,1.305496106217713
planetary,1e-10,0.047619047619047616,1.3117427821335503e-10,1.3117427821335503
planetary,1e-10,0.05012531328320802,1.3183095146907726e-10,1.3183095146907726
planetary,1e-10,0.05263157894736842,1.32519300793439e-10,1.3251930079343899
planetary,1e-10,0.05513784461152882,1.3323895433448602e-10,1.33238954334486
planetary,1e-10,0.05764411027568922,1.3398967029410887e-10,1.3398967029410886
planetary,1e-10,0.06015037593984962,1.347710095949026e-10,1.347710095949026
planetary,1e-10,0.06265664160401002,1.3558325325524984e-10,1.3558325325524982
planetary,1e-10,0.06516290726817042,1.3642493449679033e-10,1.3642493449679032
planetary,1e-10,0.06766917293233082,1.372974732443431e-10,1.372974732443431
planetary,1e-10,0.07017543859649122,1.381994758009971e-10,1.381994758009971
planetary,1e-10,0.07268170426065163,1.3913059129866328e-10,1.3913059129866328
planetary,1e-10,0.07518796992481203,1.4009043704567042e-10,1.4009043704567041
planetary,1e-10,0.07769423558897243,1.4108003295941808e-10,1.410800329594181
planetary,1e-10,0.08020050125313283,1.4209722161349559e-10,1.4209722161349558
planetary,1e-10,0.08270676691729323,1.4314304986437417e-10,1.4314304986437416
planetary,1e-10,0.08521303258145363,1.4421670941653453e-10,1.4421670941653453
planetary,1e-10,0.08771929824561403,1.4531766391521664e-10,1.4531766391521663
planetary,1e-10,0.09022556390977443,1.4644688643638967e-10,1.4644688643638968
planetary,1e-10,0.09273182957393483,1.4760273232347894e-10,1.4760273232347894
planetary,1e-10,0.09523809523809523,1.4878551736056206e-10,1.4878551736056205
planetary,1e-10,0.09774436090225563,1.4999480377016805e-10,1.4999480377016805
planetary,1e-10,0.10025062656641603,1.5123109339310625e-10,1.5123109339310623
planetary,1e-10,0.10275689223057644,1.5249291774279155e-10,1.5249291774279154
planetary,1e-10,0.10526315789473684,1.5378065354712667e-10,1.5378065354712667
planetary,1e-10,0.10776942355889724,1.5509378392034713e-10,1.5509378392034712
planetary,1e-10,0.11027568922305764,1.564330036926361e-10,1.5643300369263609
planetary,1e-10,0.11278195488721804,1.577973655628323e-10,1.577973655628323
planetary,1e-10,0.11528822055137844,1.5918632012870676e-10,1.5918632012870675
planetary,1e-10,0.11779448621553884,1.606006500548161e-10,1.6060065005481607
planetary,1e-10,0.12030075187969924,1.620394256832227e-10,1.620394256832227
planetary,1e-10,0.12280701754385964,1.635028911310778e-10,1.635028911310778
planetary,1e-10,0.12531328320802004,1.649899477896668e-10,1.649899477896668
planetary,1e-10,0.12781954887218044,1.6650209405988206e-10,1.6650209405988206
planetary,1e-10,0.13032581453634084,1.680370659671543e-10,1.680370659671543
planetary,1e-10,0.13283208020050125,1.6959714504955656e-10,1.6959714504955656
planetary,1e-10,0.13533834586466165,1.7117980445168245e-10,1.7117980445168244
planetary,1e-10,0.13784461152882205,1.7278621068910685e-10,1.7278621068910684
planetary,1e-10,0.14035087719298245,1.7441675341802067e-10,1.7441675341802065
planetary,1e-10,0.14285714285714285,1.760700762055936e-10,1.760700762055936
planetary,1e-10,0.14536340852130325,1.7774665906257957e-10,1.7774665906257956
planetary,1e-10,0.14786967418546365,1.7944613203756987e-10,1.7944613203756987
planetary,1e-10,0.15037593984962405,1.811686437592957e-10,1.8116864375929569
planetary,1e-10,0.15288220551378445,1.8291429095763852e-10,1.8291429095763851
planetary,1e-10,0.15538847117794485,1.8468368386231383e-10,1.8468368386231382
planetary,1e-10,0.15789473684210525,1.8647459509751002e-10,1.8647459509751
planetary,1e-10,0.16040100250626566,1.8828843401949046e-10,1.8828843401949045
planetary,1e-10,0.16290726817042606,1.9012510363661871e-10,1.901251036366187
planetary,1e-10,0.16541353383458646,1.9198395783499173e-10,1.9198395783499171
planetary,1e-10,0.16791979949874686,1.9386614688475865e-10,1.9386614688475865
planetary,1e-10,0.17042606516290726,1.9577161702356794e-10,1.9577161702356793
planetary,1e-10,0.17293233082706766,1.9769855281363495e-10,1.9769855281363495
planetary,1e-10,0.17543859649122806,1.9964813884973959e-10,1.9964813884973958
planetary,1e-10,0.17794486215538846,2.016205691369926e-10,2.016205691369926
planetary,1e-10,0.18045112781954886,2.036152522710653e-10,2.036152522710653
planetary,1e-10,0.18295739348370926,2.0563230173660968e-10,2.056323017366097
planetary,1e-10,0.18546365914786966,2.076723389849634e-10,2.0767233898496342
planetary,1e-10,0.18796992481203006,2.097346248955276e-10,2.097346248955276
planetary,1e-10,0.19047619047619047,2.1181860399189148e-10,2.1181860399189145
planetary,1e-10,0.19298245614035087,2.139277523531385e-10,2.139277523531385
planetary,1e-10,0.19548872180451127,2.1605842234142162e-10,2.160584223414216
planetary,1e-10,0.19799498746867167,2.1821081821248704e-10,2.1821081821248702
planetary,1e-10,0.20050125313283207,2.203872715362902e-10,2.203872715362902
planetary,1e-10,0.20300751879699247,2.225848303512708e-10,2.225848303512708
planetary,1e-10,0.20551378446115287,2.2480841532415933e-10,2.248084153241593
planetary,1e-10,0.20802005012531327,2.2705196903063174e-10,2.270519690306317
planetary,1e-10,0.21052631578947367,2.2931937493930945e-10,2.2931937493930943
planetary,1e-10,0.21303258145363407,2.316100201921259e-10,2.316100201921259
planetary,1e-10,0.21553884711779447,2.3392348929671573e-10,2.3392348929671574
planetary,1e-10,0.21804511278195488,2.3626165953910553e-10,2.362616595391055
planetary,1e-10,0.22055137844611528,2.386208946571887e-10,2.386208946571887
planetary,1e-10,0.22305764411027568,2.4100523316503635e-10,2.4100523316503635
planetary,1e-10,0.22556390977443608,2.4341275598507937e-10,2.4341275598507934
planetary,1e-10,0.22807017543859648,2.4584398300597486e-10,2.4584398300597483
planetary,1e-10,0.23057644110275688,2.4829798683554483e-10,2.4829798683554483
planetary,1e-10,0.23308270676691728,2.507768727487115e-10,2.507768727487115
planetary,1e-10,0.23558897243107768,2.532788130500057e-10,2.5327881305000566
planetary,1e-10,0.23809523809523808,2.558053502057062e-10,2.558053502057062
planetary,1e-10,0.24060150375939848,2.5835658055732027e-10,2.5835658055732025
planetary,1e-10,0.24310776942355888,2.6093117015585415e-10,2.6093117015585414
planetary,1e-10,0.24561403508771928,2.635296794354325e-10,2.6352967943543253
planetary,1e-10,0.24812030075187969,2.6615396657551007e-10,2.6615396657551007
planetary,1e-10,0.2506265664160401,2.6880159299888044e-10,2.6880159299888042
planetary,1e-10,0.2531328320802005,2.71473851330033e-10,2.71473851330033
planetary,1e-10,0.2556390977443609,2.7417148923777474e-10,2.7417148923777472
planetary,1e-10,0.2581453634085213,2.7689403115518463e-10,2.7689403115518463
planetary,1e-10,0.2606516290726817,2.7964131038959945e-10,2.7964131038959943
planetary,1e-10,0.2631578947368421,2.8241505695278497e-10,2.8241505695278497
planetary,1e-10,0.2656641604010025,2.852120613186356e-10,2.852120613186356
planetary,1e-10,0.2681704260651629,2.8803479837838175e-10,2.8803479837838175
planetary,1e-10,0.2706766917293233,2.9088389316596115e-10,2.9088389316596115
planetary,1e-10,0.2731829573934837,2.937565807062566e-10,2.9375658070625663
planetary,1e-10,0.2756892230576441,2.9665584152103803e-10,2.9665584152103803
planetary,1e-10,0.2781954887218045,2.9958243893300967e-10,2.9958243893300964
planetary,1e-10,0.2807017543859649,3.0253261436235925e-10,3.0253261436235923
planetary,1e-10,0.2832080200501253,3.055095858789811e-10,3.055095858789811
planetary,1e-10,0.2857142857142857,3.0851214264651156e-10,3.0851214264651157
planetary,1e-10,0.2882205513784461,3.115410583511168e-10,3.1154105835111676
planetary,1e-10,0.2907268170426065,3.1459426484302286e-10,3.1459426484302284
planetary,1e-10,0.2932330827067669,3.176757114156048e-10,3.176757114156048
planetary,1e-10,0.2957393483709273,3.2078181420747197e-10,3.2078181420747196
planetary,1e-10,0.2982456140350877,3.2391401222713236e-10,3.2391401222713236
planetary,1e-10,0.3007518796992481,3.2707459294105035e-10,3.2707459294105035
planetary,1e-10,0.3032581453634085,3.3025989044335287e-10,3.3025989044335287
planetary,1e-10,0.3057644110275689,3.334705557100986e-10,3.334705557100986
planetary,1e-10,0.3082706766917293,3.3670803701075174e-10,3.367080370107517
planetary,1e-10,0.3107769423558897,3.399711357473234e-10,3.399711357473234
planetary,1e-10,0.3132832080200501,3.432623049466372e-10,3.4326230494663714
planetary,1e-10,0.3157894736842105,3.4657775244845597e-10,3.4657775244845594
planetary,1e-10,0.3182957393483709,3.499181710240345e-10,3.499181710240345
planetary,1e-10,0.3208020050125313,3.532850203756444e-10,3.532850203756444
planetary,1e-10,0.3233082706766917,3.5667804405178894e-10,3.5667804405178893
planetary,1e-10,0.3258145363408521,3.6009699289479275e-10,3.6009699289479276
planetary,1e-10,0.3283208020050125,3.6353995405305953e-10,3.635399540530595
planetary,1e-10,0.3308270676691729,3.670086006786557e-10,3.670086006786557
planetary,1e-10,0.3333333333333333,3.7050327275511275e-10,3.7050327275511274
planetary,1e-10,0.3358395989974937,3.7402045511168616e-10,3.7402045511168613
planetary,1e-10,0.3383458646616541,3.7756524965686553e-10,3.775652496568655
planetary,1e-10,0.3408521303258145,3.8113290635269835e-10,3.8113290635269834
planetary,1e-10,0.3433583959899749,3.847234366542134e-10,3.847234366542134
planetary,1e-10,0.3458646616541353,3.883373570389418e-10,3.883373570389418
planetary,1e-10,0.3483709273182957,3.919764375971654e-10,3.919764375971654
planetary,1e-10,0.3508771929824561,3.9563692663756883e-10,3.956369266375688
planetary,1e-10,0.3533834586466165,3.993187969080759e-10,3.993187969080759
planetary,1e-10,0.3558897243107769,4.0302371037868303e-10,4.03023710378683
planetary,1e-10,0.3583959899749373,4.067477571400995e-10,4.067477571400995
planetary,1e-10,0.3609022556390977,4.1049468685649654e-10,4.104946868564965
planetary,1e-10,0.3634085213032581,4.142616869905088e-10,4.142616869905088
planetary,1e-10,0.3659147869674185,4.180469116789165e-10,4.1804691167891646
planetary,1e-10,0.3684210526315789,4.218513571770716e-10,4.218513571770716
planetary,1e-10,0.37092731829573933,4.25674681321291e-10,4.25674681321291
planetary,1e-10,0.37343358395989973,4.2951546584785707e-10,4.2951546584785705
planetary,1e-10,0.37593984962406013,4.333703024770683e-10,4.333703024770683
planetary,1e-10,0.37844611528822053,4.37243325633269e-10,4.37243325633269
planetary,1e-10,0.38095238095238093,4.4112871229588725e-10,4.411287122958872
planetary,1e-10,0.38345864661654133,4.4503013830189515e-10,4.450301383018951
planetary,1e-10,0.38596491228070173,4.4894301236627776e-10,4.489430123662777
planetary,1e-10,0.38847117794486213,4.5286615205998477e-10,4.528661520599847
planetary,1e-10,0.39097744360902253,4.5680036114809134e-10,4.568003611480913
planetary,1e-10,0.39348370927318294,4.607443010329301e-10,4.607443010329301
planetary,1e-10,0.39598997493734334,4.646946505198444e-10,4.646946505198444
planetary,1e-10,0.39849624060150374,4.686524874001676e-10,4.686524874001676
planetary,1e-10,0.40100250626566414,4.726149719515223e-10,4.726149719515223
planetary,1e-10,0.40350877192982454,4.765820218544337e-10,4.765820218544337
planetary,1e-10,0.40601503759398494,4.805507895485668e-10,4.805507895485667
planetary,1e-10,0.40852130325814534,4.845208785366131e-10,4.845208785366131
planetary,1e-10,0.41102756892230574,4.884916861547665e-10,4.884916861547665
planetary,1e-10,0.41353383458646614,4.924560411596397e-10,4.924560411596397
planetary,1e-10,0.41604010025062654,4.964187586798688e-10,4.964187586798689
planetary,1e-10,0.41854636591478694,5.003778061952428e-10,5.003778061952428
planetary,1e-10,0.42105263157894735,5.043233446178663e-10,5.043233446178663
planetary,1e-10,0.42355889724310775,5.082631007585752e-10,5.082631007585752
planetary,1e-10,0.42606516290726815,5.121914728712583e-10,5.121914728712582
planetary,1e-10,0.42857142857142855,5.161038173121463e-10,5.1610381731214625
planetary,1e-10,0.43107769423558895,5.200011055008098e-10,5.200011055008098
planetary,1e-10,0.43358395989974935,5.238831879055641e-10,5.238831879055641
planetary,1e-10,0.43609022556390975,5.277440283298893e-10,5.277440283298893
planetary,1e-10,0.43859649122807015,5.315824877648392e-10,5.315824877648392
planetary,1e-10,0.44110275689223055,5.353978019062819e-10,5.3539780190628194
planetary,1e-10,0.44360902255639095,5.39187178641178e-10,5.39187178641178
planetary,1e-10,0.44611528822055135,5.429491348285138e-10,5.429491348285138
planetary,1e-10,0.44862155388471175,5.46680141132471e-10,5.46680141132471
planetary,1e-10,0.45112781954887216,5.503776272140961e-10,5.5037762721409615
planetary,1e-10,0.45363408521303256,5.540400718019186e-10,5.540400718019186
planetary,1e-10,0.45614035087719296,5.576689283723764e-10,5.5766892837237645
planetary,1e-10,0.45864661654135336,5.612550538241352e-10,5.6125505382413525
planetary,1e-10,0.46115288220551376,5.64800137030852e-10,5.64800137030852
planetary,1e-10,0.46365914786967416,5.683025856107597e-10,5.683025856107597
planetary,1e-10,0.46616541353383456,5.717588059714612e-10,5.717588059714612
planetary,1e-10,0.46867167919799496,5.751664721755013e-10,5.751664721755013
planetary,1e-10,0.47117794486215536,5.785263076970785e-10,5.785263076970785
planetary,1e-10,0.47368421052631576,5.818323875569727e-10,5.818323875569726
planetary,1e-10,0.47619047619047616,5.850854771423983e-10,5.8508547714239825
planetary,1e-10,0.47869674185463656,5.882838216591964e-10,5.882838216591964
planetary,1e-10,0.48120300751879697,5.914231103720452e-10,5.914231103720452
planetary,1e-10,0.48370927318295737,5.94503158400809e-10,5.94503158400809
planetary,1e-10,0.48621553884711777,5.975228921018261e-10,5.975228921018261
planetary,1e-10,0.48872180451127817,6.004796299063661e-10,6.004796299063661
planetary,1e-10,0.49122807017543857,6.033730453526393e-10,6.033730453526393
planetary,1e-10,0.49373433583959897,6.062003133504949e-10,6.062003133504949
planetary,1e-10,0.49624060150375937,6.089602174794132e-10,6.089602174794131
planetary,1e-10,0.49874686716791977,6.116514961419096e-10,6.116514961419096
planetary,1e-10,0.5012531328320802,6.142762386823107e-10,6.142762386823106
planetary,1e-10,0.5037593984962405,6.168288076268607e-10,6.168288076268607
planetary,1e-10,0.506265664160401,6.193086253682758e-10,6.193086253682758
planetary,1e-10,0.5087719298245614,6.217201337712544e-10,6.2172013377125435
planetary,1e-10,0.5112781954887218,6.240575524532804e-10,6.2405755245328045
planetary,1e-10,0.5137844611528821,6.263201454553632e-10,6.263201454553632
planetary,1e-10,0.5162907268170426,6.285104646344597e-10,6.285104646344597
planetary,1e-10,0.518796992481203,6.306284794554734e-10,6.306284794554734
planetary,1e-10,0.5213032581453634,6.326706973038487e-10,6.326706973038487
planetary,1e-10,0.5238095238095237,6.346395259153985e-10,6.346395259153986
planetary,1e-10,0.5263157894736842,6.365364597490598e-10,6.365364597490598
planetary,1e-10,0.5288220551378446,6.383561827795136e-10,6.383561827795136
planetary,1e-10,0.531328320802005,6.401042717100434e-10,6.401042717100434
planetary,1e-10,0.5338345864661653,6.417787216350514e-10,6.417787216350514
planetary,1e-10,0.5363408521303258,6.43380017692036e-10,6.43380017692036
planetary,1e-10,0.5388471177944862,6.449093379083811e-10,6.449093379083811
planetary,1e-10,0.5413533834586466,6.463678377475642e-10,6.4636783774756426
planetary,1e-10,0.5438596491228069,6.477551952897287e-10,6.477551952897287
planetary,1e-10,0.5463659147869674,6.490731982541847e-10,6.490731982541846
planetary,1e-10,0.5488721804511278,6.503222831593276e-10,6.503222831593276
planetary,1e-10,0.5513784461152882,6.515033104220457e-10,6.515033104220456
planetary,1e-10,0.5538847117794485,6.526174697891095e-10,6.526174697891095
planetary,1e-10,0.556390977443609,6.536684468654932e-10,6.536684468654931
planetary,1e-10,0.5588972431077694,6.546527841087345e-10,6.546527841087345
planetary,1e-10,0.5614035087719298,6.55575159598451e-10,6.5557515959845105
planetary,1e-10,0.5639097744360901,6.56436251642128e-10,6.564362516421279
planetary,1e-10,0.5664160401002506,6.572363933081963e-10,6.572363933081963
planetary,1e-10,0.568922305764411,6.57980240003893e-10,6.57980240003893
planetary,1e-10,0.5714285714285714,6.586654966667957e-10,6.586654966667957
planetary,1e-10,0.5739348370927317,6.592955284157201e-10,6.592955284157201
planetary,1e-10,0.5764411027568922,6.598693064760202e-10,6.598693064760202
planetary,1e-10,0.5789473684210527,6.603929692025048e-10,6.603929692025047
planetary,1e-10,0.581453634085213,6.608642630003665e-10,6.608642630003664
planetary,1e-10,0.5839598997493733,6.6128833087484e-10,6.612883308748399
planetary,1e-10,0.5864661654135338,6.616626668890917e-10,6.616626668890916
planetary,1e-10,0.5889724310776943,6.619918434381984e-10,6.619918434381984
planetary,1e-10,0.5914786967418546,6.62277141343525e-10,6.62277141343525
planetary,1e-10,0.593984962406015,6.625195008105675e-10,6.625195008105674
planetary,1e-10,0.5964912280701754,6.627207342931275e-10,6.627207342931275
planetary,1e-10,0.5989974937343359,6.628837778945615e-10,6.628837778945615
planetary,1e-10,0.6015037593984962,6.63008009679261e-10,6.63008009679261
planetary,1e-10,0.6040100250626566,6.630962919832825e-10,6.630962919832824
planetary,1e-10,0.606516290726817,6.631482849185817e-10,6.631482849185817
planetary,1e-10,0.6090225563909775,6.631693991552709e-10,6.631693991552709
planetary,1e-10,0.6115288220551378,6.631590951971484e-10,6.631590951971484
planetary,1e-10,0.6140350877192982,6.631169284396364e-10,6.631169284396364
planetary,1e-10,0.6165413533834586,6.630467810145913e-10,6.630467810145913
planetary,1e-10,0.6190476190476191,6.629509405714472e-10,6.6295094057144714
planetary,1e-10,0.6215538847117794,6.628279239318173e-10,6.628279239318172
planetary,1e-10,0.6240601503759398,6.62680916777312e-10,6.62680916777312
planetary,1e-10,0.6265664160401002,6.625148304666556e-10,6.625148304666556
planetary,1e-10,0.6290726817042607,6.623241843037516e-10,6.6232418430375155
planetary,1e-10,0.631578947368421,6.621136865071986e-10,6.621136865071986
planetary,1e-10,0.6340852130325814,6.618859806614321e-10,6.618859806614321
planetary,1e-10,0.6365914786967418,6.616396324575694e-10,6.616396324575694
planetary,1e-10,0.6390977443609023,6.613780829543955e-10,6.613780829543955
planetary,1e-10,0.6416040100250626,6.611010191700264e-10,6.611010191700264
planetary,1e-10,0.644110275689223,6.6080999421482e-10,6.6080999421482
planetary,1e-10,0.6466165413533834,6.605076128409297e-10,6.605076128409297
planetary,1e-10,0.6491228070175439,6.601925572977102e-10,6.601925572977102
planetary,1e-10,0.6516290726817042,6.59868506397238e-10,6.59868506397238
planetary,1e-10,0.6541353383458646,6.595360476784486e-10,6.595360476784486
planetary,1e-10,0.656641604010025,6.591950406960347e-10,6.591950406960347
planetary,1e-10,0.6591478696741855,6.58844632140437e-10,6.588446321404369
planetary,1e-10,0.6616541353383458,6.584908791166944e-10,6.584908791166944
planetary,1e-10,0.6641604010025062,6.581311179898009e-10,6.581311179898009
planetary,1e-10,0.6666666666666666,6.577669747125212e-10,6.577669747125212
planetary,1e-10,0.6691729323308271,6.574012350899348e-10,6.574012350899348
planetary,1e-10,0.6716791979949874,6.570302136430688e-10,6.570302136430688
planetary,1e-10,0.6741854636591478,6.566583574507913e-10,6.566583574507913
planetary,1e-10,0.6766917293233082,6.562866269438735e-10,6.562866269438735
planetary,1e-10,0.6791979949874687,6.559141306834617e-10,6.559141306834617
planetary,1e-10,0.681704260651629,6.555426521483866e-10,6.555426521483866
planetary,1e-10,0.6842105263157894,6.551731900808537e-10,6.551731900808536
planetary,1e-10,0.6867167919799498,6.548040142401337e-10,6.548040142401337
planetary,1e-10,0.6892230576441103,6.544413434272597e-10,6.544413434272597
planetary,1e-10,0.6917293233082706,6.54079974980652e-10,6.54079974980652
planetary,1e-10,0.694235588972431,6.537227040779582e-10,6.537227040779581
planetary,1e-10,0.6967418546365914,6.533722170912421e-10,6.53372217091242
planetary,1e-10,0.6992481203007519,6.530259366841176e-10,6.530259366841175
planetary,1e-10,0.7017543859649122,6.526858516845174e-10,6.526858516845174
planetary,1e-10,0.7042606516290726,6.523545982850522e-10,6.523545982850521
planetary,1e-10,0.706766917293233,6.520271557193158e-10,6.5202715571931575
planetary,1e-10,0.7092731829573935,6.517096586571184e-10,6.517096586571184
planetary,1e-10,0.7117794486215538,6.513997302136509e-10,6.5139973021365085
planetary,1e-10,0.7142857142857142,6.510992943571786e-10,6.510992943571786
planetary,1e-10,0.7167919799498746,6.508074179136484e-10,6.508074179136484
planetary,1e-10,0.7192982456140351,6.505262380081787e-10,6.505262380081787
planetary,1e-10,0.7218045112781954,6.502549099625308e-10,6.502549099625308
planetary,1e-10,0.7243107769423558,6.499935357567742e-10,6.499935357567741
planetary,1e-10,0.7268170426065163,6.497440481979597e-10,6.497440481979596
planetary,1e-10,0.7293233082706767,6.49505891955427e-10,6.495058919554269
planetary,1e-10,0.731829573934837,6.49280865942567e-10,6.49280865942567
planetary,1e-10,0.7343358395989974,6.490681440698985e-10,6.490681440698984
planetary,1e-10,0.7368421052631579,6.48866383080896e-10,6.488663830808959
planetary,1e-10,0.7393483709273183,6.48678157125455e-10,6.48678157125455
planetary,1e-10,0.7418546365914787,6.485037376224235e-10,6.485037376224235
planetary,1e-10,0.744360902255639,6.483449971119493e-10,6.4834499711194935
planetary,1e-10,0.7468671679197995,6.481986199807957e-10,6.481986199807957
planetary,1e-10,0.7493734335839599,6.480648438163901e-10,6.4806484381639
planetary,1e-10,0.7518796992481203,6.479489658845625e-10,6.479489658845625
planetary,1e-10,0.7543859649122806,6.478476405841378e-10,6.478476405841378
planetary,1e-10,0.7568922305764411,6.477595643888781e-10,6.4775956438887805
planetary,1e-10,0.7593984962406015,6.476863947693286e-10,6.476863947693286
planetary,1e-10,0.7619047619047619,6.47631720033138e-10,6.47631720033138
planetary,1e-10,0.7644110275689222,6.475940921141183e-10,6.4759409211411825
planetary,1e-10,0.7669172932330827,6.475702859239423e-10,6.475702859239423
planetary,1e-10,0.7694235588972431,6.475637236355455e-10,6.475637236355454
planetary,1e-10,0.7719298245614035,6.475748355633314e-10,6.475748355633314
planetary,1e-10,0.7744360902255638,6.476052839811556e-10,6.476052839811556
planetary,1e-10,0.7769423558897243,6.476483495772485e-10,6.476483495772484
planetary,1e-10,0.7794486215538847,6.477095749244591e-10,6.47709574924459
planetary,1e-10,0.7819548872180451,6.47792235035682e-10,6.4779223503568195
planetary,1e-10,0.7844611528822054,6.478898025062473e-10,6.478898025062473
planetary,1e-10,0.7869674185463659,6.480094561735884e-10,6.480094561735884
planetary,1e-10,0.7894736842105263,6.481459732609569e-10,6.481459732609569
planetary,1e-10,0.7919799498746867,6.48299486443983e-10,6.4829948644398305
planetary,1e-10,0.794486215538847,6.484719230499836e-10,6.484719230499835
planetary,1e-10,0.7969924812030075,6.486635395676423e-10,6.486635395676423
planetary,1e-10,0.7994987468671679,6.488759995122914e-10,6.488759995122914
planetary,1e-10,0.8020050125313283,6.491078478634359e-10,6.491078478634359
planetary,1e-10,0.8045112781954886,6.493576059244076e-10,6.493576059244076
planetary,1e-10,0.8070175438596491,6.496285781405775e-10,6.496285781405775
planetary,1e-10,0.8095238095238095,6.499176365174049e-10,6.499176365174049
planetary,1e-10,0.8120300751879699,6.502284196544414e-10,6.502284196544414
planetary,1e-10,0.8145363408521302,6.505594240558067e-10,6.505594240558067
planetary,1e-10,0.8170426065162907,6.509120880107256e-10,6.509120880107256
planetary,1e-10,0.8195488721804511,6.512852675085423e-10,6.512852675085423
planetary,1e-10,0.8220551378446115,6.516787051965295e-10,6.516787051965295
planetary,1e-10,0.8245614035087718,6.520895068767504e-10,6.520895068767504
planetary,1e-10,0.8270676691729323,6.525243298773361e-10,6.525243298773361
planetary,1e-10,0.8295739348370927,6.529835638897333e-10,6.529835638897333
planetary,1e-10,0.8320802005012531,6.534600218293846e-10,6.534600218293845
planetary,1e-10,0.8345864661654134,6.539594996496458e-10,6.539594996496458
planetary,1e-10,0.8370927318295739,6.544818504907657e-10,6.544818504907657
planetary,1e-10,0.8395989974937343,6.550219715979385e-10,6.5502197159793845
planetary,1e-10,0.8421052631578947,6.55585144254933e-10,6.555851442549329
planetary,1e-10,0.844611528822055,6.561734326407458e-10,6.561734326407458
planetary,1e-10,0.8471177944862155,6.567833251498167e-10,6.5678332514981665
planetary,1e-10,0.849624060150376,6.574130601174942e-10,6.574130601174941
planetary,1e-10,0.8521303258145363,6.580665599040295e-10,6.580665599040295
planetary,1e-10,0.8546365914786966,6.587434667370558e-10,6.587434667370558
planetary,1e-10,0.8571428571428571,6.59438997177537e-10,6.594389971775369
planetary,1e-10,0.8596491228070176,6.601619312160838e-10,6.601619312160837
planetary,1e-10,0.8621553884711779,6.609069484660357e-10,6.609069484660357
planetary,1e-10,0.8646616541353382,6.616759156806161e-10,6.616759156806161
planetary,1e-10,0.8671679197994987,6.624656184415802e-10,6.624656184415802
planetary,1e-10,0.8696741854636592,6.632793631150571e-10,6.63279363115057
planetary,1e-10,0.8721804511278195,6.641158808661119e-10,6.641158808661118
planetary,1e-10,0.8746867167919798,6.649765735861307e-10,6.649765735861307
planetary,1e-10,0.8771929824561403,6.658616805770438e-10,6.658616805770438
