system,model,t_normalised,relative_error
planetary,poly2,0.7989949748743719,0.502884059186385
planetary,poly2,0.8140703517587939,0.5042912529504632
planetary,poly2,0.829145728643216,0.5060817636448015
planetary,poly2,0.8442211055276382,0.508588891253521
planetary,poly2,0.8592964824120602,0.5123504261412719
planetary,poly2,0.8743718592964824,0.5184675169256885
planetary,poly2,0.8894472361809045,0.5293390875055579
planetary,poly2,0.9045226130653266,0.5476808120061574
planetary,poly2,0.9195979899497487,0.5746814923707632
planetary,poly2,0.9346733668341708,0.6098060788341171
planetary,poly2,0.949748743718593,0.6517749796177824
planetary,poly2,0.964824120603015,0.6998324235536553
planetary,poly2,0.9798994974874371,0.7535538361686993
planetary,poly2,0.9949748743718593,0.8127429417728618
planetary,poly2,1.0100502512562815,0.8775122114589953
planetary,poly2,1.0251256281407035,0.9484104317734751
planetary,poly2,1.0402010050251256,1.0263967247305468
planetary,poly2,1.0552763819095476,1.1126825982734665
planetary,poly2,1.0703517587939697,1.208321683656697
planetary,poly2,1.085427135678392,1.3139435696177002
planetary,poly2,1.100502512562814,1.4293018288724828
planetary,poly2,1.1155778894472361,1.5536355920868536
planetary,poly2,1.1306532663316582,1.6858942424674914
planetary,poly2,1.1457286432160803,1.8257072462650519
planetary,poly2,1.1608040201005025,1.973547829297455
planetary,poly2,1.1758793969849246,2.1307212347416655
planetary,poly2,1.1909547738693467,2.2990114078455672
planetary,poly2,1.2060301507537687,2.4799179665014917
planetary,poly2,1.2211055276381908,2.674596683542613
planetary,poly2,1.236180904522613,2.8837888714001814
planetary,poly2,1.2512562814070352,3.1077874436174273
planetary,poly2,1.2663316582914572,3.3468268224232576
planetary,poly2,1.2814070351758793,3.601040061117051
planetary,poly2,1.2964824120603013,3.8703909162045447
planetary,poly2,1.3115577889447236,4.155062231104268
planetary,poly2,1.3266331658291457,4.455069121129805
planetary,poly2,1.3417085427135678,4.77054985936564
planetary,poly2,1.3567839195979898,5.101544884116327
planetary,poly2,1.371859296482412,5.447929966716743
planetary,poly2,1.3869346733668342,5.8094246140367884
planetary,poly2,1.4020100502512562,6.185579256499636
planetary,poly2,1.4170854271356783,6.575684725822091
planetary,poly2,1.4321608040201004,6.978971518429617
planetary,poly2,1.4472361809045227,7.3944360771162465
planetary,poly2,1.4623115577889447,7.820992739304353
planetary,poly2,1.4773869346733668,8.25754940927881
planetary,poly2,1.4924623115577889,8.7029015687777
planetary,poly2,1.507537688442211,9.156110180380889
planetary,poly2,1.5226130653266332,9.616225247256942
planetary,poly2,1.5376884422110553,10.082621438931909
planetary,poly2,1.5527638190954773,10.554864609508897
planetary,poly2,1.5678391959798994,11.03278608589836
planetary,poly2,1.5829145728643215,11.516355101172909
planetary,poly2,1.5979899497487438,12.005793540899386
planetary,poly2,1.6130653266331658,12.50134998443124
planetary,poly2,1.6281407035175879,13.003442450365906
planetary,poly2,1.64321608040201,13.512461060963677
planetary,poly2,1.658291457286432,14.028858934674293
planetary,poly2,1.6733668341708543,14.468054160453779
planetary,poly2,1.6884422110552764,14.907972046218976
planetary,poly2,1.7035175879396984,15.354836054187768
planetary,poly2,1.7185929648241205,15.809026197700485
planetary,poly2,1.7336683417085426,16.27092699193219
planetary,poly2,1.7487437185929648,16.689642117236364
planetary,poly2,1.763819095477387,17.089723208878915
planetary,poly2,1.778894472361809,17.497314972350292
planetary,poly2,1.793969849246231,17.9127747411861
planetary,poly2,1.809045226130653,18.336268414185973
planetary,poly2,1.8241206030150754,18.768114849923666
planetary,poly2,1.8391959798994975,19.208418130840336
planetary,poly2,1.8542713567839195,19.65738829791135
planetary,poly2,1.8693467336683416,20.115218860065383
planetary,poly2,1.8844221105527637,20.581953290565355
planetary,poly2,1.899497487437186,21.007303143237834
planetary,poly2,1.914572864321608,21.387870063610297
planetary,poly2,1.92964824120603,21.774814733981472
planetary,poly2,1.9447236180904521,22.1681317392789
planetary,poly2,1.9597989949748742,22.567874849305717
planetary,poly2,1.9748743718592965,22.97398981018277
planetary,poly2,1.9899497487437185,23.403923131462328
planetary,poly2,2.0050251256281406,23.775022436233854
planetary,poly2,2.020100502512563,24.109185385943896
planetary,poly2,2.0351758793969847,24.466952705489057
planetary,poly2,2.050251256281407,24.716747628611824
planetary,poly2,2.065326633165829,24.948708520296275
planetary,poly2,2.080402010050251,25.18404848288688
planetary,poly2,2.0954773869346734,25.42275122684954
planetary,poly2,2.1105527638190953,25.706180373463543
planetary,poly2,2.1256281407035176,25.864748674987776
planetary,poly2,2.1407035175879394,26.011528064380563
planetary,poly2,2.1557788944723617,26.159301734912738
planetary,poly2,2.170854271356784,26.308124849298906
planetary,poly2,2.185929648241206,26.476449506865425
planetary,poly2,2.201005025125628,26.580429907932192
planetary,poly2,2.21608040201005,26.68564955669449
planetary,poly2,2.2311557788944723,26.827639121537477
planetary,poly2,2.2462311557788945,26.889072700084558
planetary,poly2,2.2613065326633164,26.95220554434281
planetary,poly2,2.2763819095477387,27.017302320403104
planetary,poly2,2.2914572864321605,27.084614528550542
planetary,poly2,2.306532663316583,27.154433062672723
planetary,poly2,2.321608040201005,27.227129937388064
planetary,poly2,2.336683417085427,27.303085368531594
planetary,poly2,2.351758793969849,27.38272581378701
planetary,poly2,2.366834170854271,27.466539016615467
planetary,poly2,2.3819095477386933,27.555037456175786
planetary,poly2,2.3969849246231156,27.648748555677393
planetary,poly2,2.4120603015075375,27.748133601715686
planetary,poly2,2.4271356783919598,27.853605594451842
planetary,poly2,2.4422110552763816,27.96532659489777
planetary,poly2,2.457286432160804,28.08314633789154
planetary,poly2,2.472361809045226,28.20654588886243
planetary,poly2,2.487437185929648,28.334562849535597
planetary,poly2,2.5025125628140703,28.465973503475862
planetary,poly2,2.517587939698492,28.5993721332252
planetary,poly2,2.5326633165829144,28.664542293028216
planetary,poly2,2.5477386934673367,28.73842281426268
planetary,poly2,2.5628140703517586,28.810738288148872
planetary,poly2,2.577889447236181,28.880644390636963
planetary,poly2,2.5929648241206027,28.947464304390884
planetary,poly2,2.608040201005025,29.010780776784554
planetary,poly2,2.6231155778894473,29.07026800704954
planetary,poly2,2.638190954773869,29.125766603239136
planetary,poly2,2.6532663316582914,29.177177310252965
planetary,poly2,2.6683417085427132,29.224505059548022
planetary,poly2,2.6834170854271355,29.267795673321054
planetary,poly2,2.698492462311558,29.307086430224615
planetary,poly2,2.7135678391959797,29.27621474171362
planetary,poly2,2.728643216080402,29.282258008146073
planetary,poly2,2.743718592964824,29.28556291032446
planetary,poly2,2.758793969849246,29.28623962052088
planetary,poly2,2.7738693467336684,29.28440259534046
planetary,poly2,2.78894472361809,29.28015998283886
planetary,poly2,2.8040201005025125,29.273616404292312
planetary,poly2,2.8190954773869343,29.264866359960184
planetary,poly2,2.8341708542713566,29.25401130577476
planetary,poly2,2.849246231155779,29.241125083990454
planetary,poly2,2.8643216080402008,29.226292091711066
planetary,poly2,2.879396984924623,29.209590283729746
planetary,poly2,2.8944723618090453,29.191078888575998
planetary,poly2,2.909547738693467,29.170828052368034
planetary,poly2,2.9246231155778895,29.14888621013362
planetary,poly2,2.9396984924623113,29.125315999078374
planetary,poly2,2.9547738693467336,29.10015790734203
planetary,poly2,2.969849246231156,29.07345783354676
planetary,poly2,2.9849246231155777,29.045259972690424
planetary,poly2,3.0,29.016845368073596
planetary,forest,0.0,0.0
planetary,forest,0.01507537688442211,0.002153634628287171
planetary,forest,0.03015075376884422,0.004380060650547602
planetary,forest,0.04522613065326633,0.006572032509815732
planetary,forest,0.06030150753768844,0.00862084930548074
planetary,forest,0.07537688442211055,0.01027012093805412
planetary,forest,0.09045226130653267,0.011903620409960791
planetary,forest,0.10552763819095477,0.01314718135872602
planetary,forest,0.12060301507537688,0.014896743862759984
planetary,forest,0.135678391959799,0.016300637557881206
planetary,forest,0.1507537688442211,0.017402355301861357
planetary,forest,0.1658291457286432,0.018789904639751658
planetary,forest,0.18090452261306533,0.02069743940744551
planetary,forest,0.19597989949748743,0.022982632451328287
planetary,forest,0.21105527638190955,0.025622859139386202
planetary,forest,0.22613065326633164,0.027998072720445195
planetary,forest,0.24120603015075376,0.031161642545175283
planetary,forest,0.2562814070351759,0.03406349858440292
planetary,forest,0.271356783919598,0.03810744285881233
planetary,forest,0.28643216080402006,0.042231114573391
planetary,forest,0.3015075376884422,0.04718996149503321
planetary,forest,0.3165829145728643,0.05311612503559082
planetary,forest,0.3316582914572864,0.059666363437836836
planetary,forest,0.34673366834170855,0.0669174271051462
planetary,forest,0.36180904522613067,0.07555130499471761
planetary,forest,0.37688442211055273,0.08498997919978066
planetary,forest,0.39195979899497485,0.09573031223054068
planetary,forest,0.40703517587939697,0.10768354955193596
planetary,forest,0.4221105527638191,0.12068706275259469
planetary,forest,0.4371859296482412,0.1345239933004197
planetary,forest,0.4522613065326633,0.14914597350182038
planetary,forest,0.4673366834170854,0.16409074031907117
planetary,forest,0.4824120603015075,0.17904079996270944
planetary,forest,0.49748743718592964,0.1938226358291344
planetary,forest,0.5125628140703518,0.20847646304731965
planetary,forest,0.5276381909547738,0.22286058171991088
planetary,forest,0.542713567839196,0.23665532975403872
planetary,forest,0.5577889447236181,0.24937279257843176
planetary,forest,0.5728643216080401,0.26106505611730163
planetary,forest,0.5879396984924623,0.2712580068082533
planetary,forest,0.6030150753768844,0.2800137979992212
planetary,forest,0.6180904522613065,0.2875336372196361
planetary,forest,0.6331658291457286,0.29364409748878967
planetary,forest,0.6482412060301507,0.29818932904123097
planetary,forest,0.6633165829145728,0.30157416514902446
planetary,forest,0.6783919597989949,0.30382790840673624
planetary,forest,0.6934673366834171,0.30494552364205474
planetary,forest,0.7085427135678392,0.30544999269750195
planetary,forest,0.7236180904522613,0.30517316037905007
planetary,forest,0.7386934673366834,0.3038702537600973
planetary,forest,0.7537688442211055,0.30156120389483887
planetary,forest,0.7688442211055276,0.29877370639520595
planetary,forest,0.7839195979899497,0.295833047337094
planetary,forest,0.7989949748743719,0.29322656307640094
planetary,forest,0.8140703517587939,0.2907310353633721
planetary,forest,0.829145728643216,0.2886847060039853
planetary,forest,0.8442211055276382,0.2867164159501538
planetary,forest,0.8592964824120602,0.2847017110725015
planetary,forest,0.8743718592964824,0.28259727115410554
planetary,forest,0.8894472361809045,0.2806965142764156
planetary,forest,0.9045226130653266,0.2788937004241917
planetary,forest,0.9195979899497487,0.2772898437360393
planetary,forest,0.9346733668341708,0.27585600818609307
planetary,forest,0.949748743718593,0.27499224347607903
planetary,forest,0.964824120603015,0.2745269617704664
planetary,forest,0.9798994974874371,0.2740806502895759
planetary,forest,0.9949748743718593,0.2737456880806528
planetary,forest,1.0100502512562815,0.2739118064816972
planetary,forest,1.0251256281407035,0.2741833428827492
planetary,forest,1.0402010050251256,0.27522743938851846
planetary,forest,1.0552763819095476,0.2765442739358369
planetary,forest,1.0703517587939697,0.2783458982304882
planetary,forest,1.085427135678392,0.28088469287164636
planetary,forest,1.100502512562814,0.28405679452997423
planetary,forest,1.1155778894472361,0.2873221444121411
planetary,forest,1.1306532663316582,0.29128400046660696
planetary,forest,1.1457286432160803,0.2959747076483162
planetary,forest,1.1608040201005025,0.30152877292417
planetary,forest,1.1758793969849246,0.3076963058314232
planetary,forest,1.1909547738693467,0.3151675514927511
planetary,forest,1.2060301507537687,0.32395747769879085
planetary,forest,1.2211055276381908,0.33443723524347735
planetary,forest,1.236180904522613,0.3462408680420245
planetary,forest,1.2512562814070352,0.36001743141125325
planetary,forest,1.2663316582914572,0.3751475087018387
planetary,forest,1.2814070351758793,0.3909655415144317
planetary,forest,1.2964824120603013,0.4077020689166325
planetary,forest,1.3115577889447236,0.4250680531226802
planetary,forest,1.3266331658291457,0.4432319911768414
planetary,forest,1.3417085427135678,0.461948288450824
planetary,forest,1.3567839195979898,0.4811200505048778
planetary,forest,1.371859296482412,0.5011415444617471
planetary,forest,1.3869346733668342,0.5187637314068766
planetary,forest,1.4020100502512562,0.53629830585943
planetary,forest,1.4170854271356783,0.5553479767511278
planetary,forest,1.4321608040201004,0.5756259839301083
planetary,forest,1.4472361809045227,0.5957790160252795
planetary,forest,1.4623115577889447,0.6147935782839294
planetary,forest,1.4773869346733668,0.6351807565611111
planetary,forest,1.4924623115577889,0.6566716356489344
planetary,forest,1.507537688442211,0.6783665605121854
planetary,forest,1.5226130653266332,0.7002959296481663
planetary,forest,1.5376884422110553,0.7207842401907772
planetary,forest,1.5527638190954773,0.740333594132672
planetary,forest,1.5678391959798994,0.7584517104439934
planetary,forest,1.5829145728643215,0.7747038120708817
planetary,forest,1.5979899497487438,0.7900237663561317
planetary,forest,1.6130653266331658,0.8030833075247852
planetary,forest,1.6281407035175879,0.8146684387026084
planetary,forest,1.64321608040201,0.8249528852361167
planetary,forest,1.658291457286432,0.8339862023560956
planetary,forest,1.6733668341708543,0.8415596549061803
planetary,forest,1.6884422110552764,0.8482855057234042
planetary,forest,1.7035175879396984,0.8538099294971608
planetary,forest,1.7185929648241205,0.8586744699740733
planetary,forest,1.7336683417085426,0.8629031110039129
planetary,forest,1.7487437185929648,0.8658865354003019
planetary,forest,1.763819095477387,0.8682243802802759
planetary,forest,1.778894472361809,0.8696718639663688
planetary,forest,1.793969849246231,0.8708404744652929
planetary,forest,1.809045226130653,0.8687359042358155
planetary,forest,1.8241206030150754,0.8659492982358777
planetary,forest,1.8391959798994975,0.8629860552411828
planetary,forest,1.8542713567839195,0.8601603841242728
planetary,forest,1.8693467336683416,0.8565936426762985
planetary,forest,1.8844221105527637,0.8527464878780527
planetary,forest,1.899497487437186,0.8471960667823331
planetary,forest,1.914572864321608,0.840104329162819
planetary,forest,1.92964824120603,0.8332353317992117
planetary,forest,1.9447236180904521,0.8269343940797897
planetary,forest,1.9597989949748742,0.8213494792636983
planetary,forest,1.9748743718592965,0.8161442524738908
planetary,forest,1.9899497487437185,0.8109422543613215
planetary,forest,2.0050251256281406,0.8065699657151798
planetary,forest,2.020100502512563,0.8029305776215164
planetary,forest,2.0351758793969847,0.7999278126329139
planetary,forest,2.050251256281407,0.7979684697702688
planetary,forest,2.065326633165829,0.796840073893301
planetary,forest,2.080402010050251,0.7963945994752483
planetary,forest,2.0954773869346734,0.7973784392127132
planetary,forest,2.1105527638190953,0.7998095093384949
planetary,forest,2.1256281407035176,0.8036733941804188
planetary,forest,2.1407035175879394,0.808776070966811
planetary,forest,2.1557788944723617,0.8148027701561839
planetary,forest,2.170854271356784,0.8223167522180435
planetary,forest,2.185929648241206,0.8311539677169388
planetary,forest,2.201005025125628,0.8411261095960783
planetary,forest,2.21608040201005,0.8520361676359188
planetary,forest,2.2311557788944723,0.8641664078838579
planetary,forest,2.2462311557788945,0.877587328885968
planetary,forest,2.2613065326633164,0.8922807146151411
planetary,forest,2.2763819095477387,0.9074184014091052
planetary,forest,2.2914572864321605,0.923075838473331
planetary,forest,2.306532663316583,0.93845887697703
planetary,forest,2.321608040201005,0.9535173287367528
planetary,forest,2.336683417085427,0.9689249827256827
planetary,forest,2.351758793969849,0.9848856055493146
planetary,forest,2.366834170854271,1.0009629758074101
planetary,forest,2.3819095477386933,1.0179748002433666
planetary,forest,2.3969849246231156,1.034824929305679
planetary,forest,2.4120603015075375,1.0521965371724213
planetary,forest,2.4271356783919598,1.0692470128391096
planetary,forest,2.4422110552763816,1.085736081616185
planetary,forest,2.457286432160804,1.1019570417103004
planetary,forest,2.472361809045226,1.1181561421953536
planetary,forest,2.487437185929648,1.1339966193121966
planetary,forest,2.5025125628140703,1.148897825391337
planetary,forest,2.517587939698492,1.1631820305316065
planetary,forest,2.5326633165829144,1.1760471410804123
planetary,forest,2.5477386934673367,1.187414487456227
planetary,forest,2.5628140703517586,1.1965796041773378
planetary,forest,2.577889447236181,1.2046550637984026
planetary,forest,2.5929648241206027,1.211603906103266
planetary,forest,2.608040201005025,1.2174091834147995
planetary,forest,2.6231155778894473,1.2226240061641245
planetary,forest,2.638190954773869,1.2263080974078644
planetary,forest,2.6532663316582914,1.2290027144316056
planetary,forest,2.6683417085427132,1.2314519995225819
planetary,forest,2.6834170854271355,1.2332698608924608
planetary,forest,2.698492462311558,1.234577026946774
planetary,forest,2.7135678391959797,1.236067949648823
planetary,forest,2.728643216080402,1.2374169697747661
planetary,forest,2.743718592964824,1.2376260535355534
planetary,forest,2.758793969849246,1.2372744473049826
planetary,forest,2.7738693467336684,1.236165810953771
planetary,forest,2.78894472361809,1.2348606538516178
planetary,forest,2.8040201005025125,1.2333489800080601
planetary,forest,2.8190954773869343,1.23104354241519
planetary,forest,2.8341708542713566,1.2280802463336733
planetary,forest,2.849246231155779,1.2242840936455113
planetary,forest,2.8643216080402008,1.2199354263902171
planetary,forest,2.879396984924623,1.214911835675639
planetary,forest,2.8944723618090453,1.2096544989861755
planetary,forest,2.909547738693467,1.2040389623363312
planetary,forest,2.9246231155778895,1.1987115540482445
planetary,forest,2.9396984924623113,1.193093685748261
planetary,forest,2.9547738693467336,1.1874256235583043
planetary,forest,2.969849246231156,1.1819812465766029
planetary,forest,2.9849246231155777,1.1769691516607355
planetary,forest,3.0,1.172417448455301
planetary,mlp,0.0,0.0
planetary,mlp,0.01507537688442211,0.00032786331993718266
planetary,mlp,0.03015075376884422,0.0006519964012151118
planetary,mlp,0.04522613065326633,0.0009940381848253968
planetary,mlp,0.06030150753768844,0.001370986987858777
planetary,mlp,0.07537688442211055,0.001761291715184377
planetary,mlp,0.09045226130653267,0.0021709449198560452
planetary,mlp,0.10552763819095477,0.00262152295960887
planetary,mlp,0.12060301507537688,0.003100506338998571
planetary,mlp,0.135678391959799,0.0035890159679563354
planetary,mlp,0.1507537688442211,0.004093945041028956
planetary,mlp,0.1658291457286432,0.004624661552536163
planetary,mlp,0.18090452261306533,0.005179549395397802
planetary,mlp,0.19597989949748743,0.005772269505074789
planetary,mlp,0.21105527638190955,0.006450752724631521
planetary,mlp,0.22613065326633164,0.007279756007734377
planetary,mlp,0.24120603015075376,0.008323179510287673
planetary,mlp,0.2562814070351759,0.009640517990194731
planetary,mlp,0.271356783919598,0.011295961526813027
planetary,mlp,0.28643216080402006,0.01335741923951215
planetary,mlp,0.3015075376884422,0.015887851409265154
planetary,mlp,0.3165829145728643,0.01893740065604902
planetary,mlp,0.3316582914572864,0.022537047011938118
planetary,mlp,0.34673366834170855,0.0267220805083311
planetary,mlp,0.36180904522613067,0.03153194249184971
planetary,mlp,0.37688442211055273,0.036981825193282594
planetary,mlp,0.39195979899497485,0.04306369188386802
planetary,mlp,0.40703517587939697,0.04976033432295706
planetary,mlp,0.4221105527638191,0.05704069430009233
planetary,mlp,0.4371859296482412,0.06484746107152287
planetary,mlp,0.4522613065326633,0.07313486165815884
planetary,mlp,0.4673366834170854,0.08184434369227515
planetary,mlp,0.4824120603015075,0.09082549699501384
planetary,mlp,0.49748743718592964,0.09980098244147781
planetary,mlp,0.5125628140703518,0.1084974340130161
planetary,mlp,0.5276381909547738,0.11651421580557912
planetary,mlp,0.542713567839196,0.12339835089347873
planetary,mlp,0.5577889447236181,0.12898427448834474
planetary,mlp,0.5728643216080401,0.13321858885163262
planetary,mlp,0.5879396984924623,0.1360822477925821
planetary,mlp,0.6030150753768844,0.13767778505892903
planetary,mlp,0.6180904522613065,0.1381993273610593
planetary,mlp,0.6331658291457286,0.13785775768837472
planetary,mlp,0.6482412060301507,0.13688143184311957
planetary,mlp,0.6633165829145728,0.13554903599888818
planetary,mlp,0.6783919597989949,0.1341841407501259
planetary,mlp,0.6934673366834171,0.13313067171219148
planetary,mlp,0.7085427135678392,0.1327185081383553
planetary,mlp,0.7236180904522613,0.13325208429151356
planetary,mlp,0.7386934673366834,0.13502471909688954
planetary,mlp,0.7537688442211055,0.13830998824537988
planetary,mlp,0.7688442211055276,0.14333660677344065
planetary,mlp,0.7839195979899497,0.15025874720581217
planetary,mlp,0.7989949748743719,0.1591522884655382
planetary,mlp,0.8140703517587939,0.17003861333753476
planetary,mlp,0.829145728643216,0.1828815255719463
planetary,mlp,0.8442211055276382,0.197619923663587
planetary,mlp,0.8592964824120602,0.2141572598138132
planetary,mlp,0.8743718592964824,0.23234565055547005
planetary,mlp,0.8894472361809045,0.2520425846471156
planetary,mlp,0.9045226130653266,0.27308698152428373
planetary,mlp,0.9195979899497487,0.2953611641085556
planetary,mlp,0.9346733668341708,0.31874357947718857
planetary,mlp,0.949748743718593,0.3431239986776878
planetary,mlp,0.964824120603015,0.36838979077338047
planetary,mlp,0.9798994974874371,0.3944307784986298
planetary,mlp,0.9949748743718593,0.42116466209751324
planetary,mlp,1.0100502512562815,0.4485326369293262
planetary,mlp,1.0251256281407035,0.4764936373349114
planetary,mlp,1.0402010050251256,0.5050128308673042
planetary,mlp,1.0552763819095476,0.5340499739849107
planetary,mlp,1.0703517587939697,0.5635636899433905
planetary,mlp,1.085427135678392,0.5935123440780197
planetary,mlp,1.100502512562814,0.623852368553427
planetary,mlp,1.1155778894472361,0.6545483115101536
planetary,mlp,1.1306532663316582,0.6855604197065973
planetary,mlp,1.1457286432160803,0.7168505440129721
planetary,mlp,1.1608040201005025,0.7483759997376701
planetary,mlp,1.1758793969849246,0.7800932144681978
planetary,mlp,1.1909547738693467,0.8119639344938065
planetary,mlp,1.2060301507537687,0.8439439565823147
planetary,mlp,1.2211055276381908,0.8759830624753041
planetary,mlp,1.236180904522613,0.9080066598702455
planetary,mlp,1.2512562814070352,0.9399272655169979
planetary,mlp,1.2663316582914572,0.9716516118680734
planetary,mlp,1.2814070351758793,1.003083652366553
planetary,mlp,1.2964824120603013,1.0341250595048948
planetary,mlp,1.3115577889447236,1.0646560222725667
planetary,mlp,1.3266331658291457,1.09454165658172
planetary,mlp,1.3417085427135678,1.1236135673506535
planetary,mlp,1.3567839195979898,1.1516721370847938
planetary,mlp,1.371859296482412,1.1784996039315694
planetary,mlp,1.3869346733668342,1.2038520901086631
planetary,mlp,1.4020100502512562,1.227468630923584
planetary,mlp,1.4170854271356783,1.2490753045082523
planetary,mlp,1.4321608040201004,1.2683725822241008
planetary,mlp,1.4472361809045227,1.285044709910725
planetary,mlp,1.4623115577889447,1.298762549485933
planetary,mlp,1.4773869346733668,1.3092437318718548
planetary,mlp,1.4924623115577889,1.3162293279562047
planetary,mlp,1.507537688442211,1.3195748484437426
planetary,mlp,1.5226130653266332,1.3192473382664953
planetary,mlp,1.5376884422110553,1.3153424859383105
planetary,mlp,1.5527638190954773,1.3080655075173047
planetary,mlp,1.5678391959798994,1.2976997718040693
planetary,mlp,1.5829145728643215,1.2846153712871085
planetary,mlp,1.5979899497487438,1.2691852940908595
planetary,mlp,1.6130653266331658,1.2518439882486656
planetary,mlp,1.6281407035175879,1.2330818705838884
planetary,mlp,1.64321608040201,1.2134376044712014
planetary,mlp,1.658291457286432,1.1935126969055319
planetary,mlp,1.6733668341708543,1.1739079098505576
planetary,mlp,1.6884422110552764,1.155207994146035
planetary,mlp,1.7035175879396984,1.1379526516081626
planetary,mlp,1.7185929648241205,1.1226121054246456
planetary,mlp,1.7336683417085426,1.109567798106762
planetary,mlp,1.7487437185929648,1.099079822636698
planetary,mlp,1.763819095477387,1.0914061875108245
planetary,mlp,1.778894472361809,1.086725798079518
planetary,mlp,1.793969849246231,1.0852468580047159
planetary,mlp,1.809045226130653,1.0871519429212915
planetary,mlp,1.8241206030150754,1.0925890593919658
planetary,mlp,1.8391959798994975,1.1016519315267188
planetary,mlp,1.8542713567839195,1.1143557699589675
planetary,mlp,1.8693467336683416,1.130677222167455
planetary,mlp,1.8844221105527637,1.1505067404099136
planetary,mlp,1.899497487437186,1.1737129599984961
planetary,mlp,1.914572864321608,1.2001606228371604
planetary,mlp,1.92964824120603,1.2297243847929666
planetary,mlp,1.9447236180904521,1.2623167494700858
planetary,mlp,1.9597989949748742,1.2978365652185464
planetary,mlp,1.9748743718592965,1.3361445391350417
planetary,mlp,1.9899497487437185,1.377092917802214
planetary,mlp,2.0050251256281406,1.4205025253749288
planetary,mlp,2.020100502512563,1.4662266305731253
planetary,mlp,2.0351758793969847,1.5141161795707425
planetary,mlp,2.050251256281407,1.5640440284050532
planetary,mlp,2.065326633165829,1.6158961378306507
planetary,mlp,2.080402010050251,1.669537318042091
planetary,mlp,2.0954773869346734,1.7248465800576387
planetary,mlp,2.1105527638190953,1.7816926725528421
planetary,mlp,2.1256281407035176,1.839953193327771
planetary,mlp,2.1407035175879394,1.8994891273019614
planetary,mlp,2.1557788944723617,1.9601602802504936
planetary,mlp,2.170854271356784,2.021815255639795
planetary,mlp,2.185929648241206,2.0842867630646196
planetary,mlp,2.201005025125628,2.1473951326179255
planetary,mlp,2.21608040201005,2.2109434795876846
planetary,mlp,2.2311557788944723,2.2747218694405222
planetary,mlp,2.2462311557788945,2.3385043939453665
planetary,mlp,2.2613065326633164,2.4020411214187467
planetary,mlp,2.2763819095477387,2.4650709282900753
planetary,mlp,2.2914572864321605,2.527315998102455
planetary,mlp,2.306532663316583,2.5884612981258908
planetary,mlp,2.321608040201005,2.6481623291091845
planetary,mlp,2.336683417085427,2.706032932918977
planetary,mlp,2.351758793969849,2.7616597464453303
planetary,mlp,2.366834170854271,2.8145810939041036
planetary,mlp,2.3819095477386933,2.864312569424178
planetary,mlp,2.3969849246231156,2.9103542897359036
planetary,mlp,2.4120603015075375,2.9521681655683905
planetary,mlp,2.4271356783919598,2.9892380894959834
planetary,mlp,2.4422110552763816,3.0210492933474358
planetary,mlp,2.457286432160804,3.0471572925519093
planetary,mlp,2.472361809045226,3.0671864815498715
planetary,mlp,2.487437185929648,3.0808792976672366
planetary,mlp,2.5025125628140703,3.088151261793135
planetary,mlp,2.517587939698492,3.089087580582126
planetary,mlp,2.5326633165829144,3.0839381435175577
planetary,mlp,2.5477386934673367,3.073120357440061
planetary,mlp,2.5628140703517586,3.057170451077717
planetary,mlp,2.577889447236181,3.0367045769459415
planetary,mlp,2.5929648241206027,3.012378984042684
planetary,mlp,2.608040201005025,2.9848704983162846
planetary,mlp,2.6231155778894473,2.9548306690282127
planetary,mlp,2.638190954773869,2.9229031772419978
planetary,mlp,2.6532663316582914,2.8896838639314253
planetary,mlp,2.6683417085427132,2.8557587797451793
planetary,mlp,2.6834170854271355,2.8216885423123594
planetary,mlp,2.698492462311558,2.787993391201933
planetary,mlp,2.7135678391959797,2.7551923905828444
planetary,mlp,2.728643216080402,2.7237335150261055
planetary,mlp,2.743718592964824,2.6940537973085563
planetary,mlp,2.758793969849246,2.6665399301261843
planetary,mlp,2.7738693467336684,2.6415532094059464
planetary,mlp,2.78894472361809,2.619427871331553
planetary,mlp,2.8040201005025125,2.6004714342742625
planetary,mlp,2.8190954773869343,2.5849663408928056
planetary,mlp,2.8341708542713566,2.5731284055457193
planetary,mlp,2.849246231155779,2.5651671433724887
planetary,mlp,2.8643216080402008,2.561259673206057
planetary,mlp,2.879396984924623,2.5615462030008005
planetary,mlp,2.8944723618090453,2.5661429330437704
planetary,mlp,2.909547738693467,2.5751399542690883
planetary,mlp,2.9246231155778895,2.58852804276874
planetary,mlp,2.9396984924623113,2.6062949604589907
planetary,mlp,2.9547738693467336,2.6283897188158214
planetary,mlp,2.969849246231156,2.654725796970105
planetary,mlp,2.9849246231155777,2.6851928104731004
planetary,mlp,3.0,2.7182078364257167
